"","t","","",""
"1",0.25,1.0177596384011,0.119875584079549,0.146507767370633
"2",0.25,1.03689203021511,0.178052606318415,0.208428289123232
"3",0.25,1.01476249068433,0.121527050915223,0.122368657734393
"4",0.25,1.01828589749997,0.121274237986283,0.148992376476699
"5",0.25,1.03989308313907,0.200394151286245,0.203026620152976
"6",0.25,1.04098320864624,0.120287669069358,0.263015051571752
"7",0.25,1.00840948274282,0.0107395454260542,0.129515817758642
"8",0.25,1.02041481676451,0.151443999048083,0.135318562750558
"9",0.25,1.04172859954115,0.187334335000102,0.223839947355306
"10",0.25,1.06303275529688,0.239502351291529,0.269587207708208
"11",0.25,1.03000606858495,0.222171000338178,0.107482779693129
"12",0.25,1.03005477467685,0.237932303519831,0.0663404686170081
"13",0.25,1.05070743430333,0.248243663918905,0.205818356383509
"14",0.25,1.06961936903251,0.170549446859637,0.339114259189116
"15",0.25,1.04160800367199,0.105609207178227,0.271650379482051
"16",0.25,1.0221377990083,0.101298470330752,0.185753331249209
"17",0.25,1.00959335834509,0.110506620519624,0.0840656650235549
"18",0.25,1.07332394169061,0.298425492264662,0.250931284165346
"19",0.25,1.05496600628516,0.283480174999677,0.180533278925019
"20",0.25,1.0620023271259,0.305143158708705,0.18637756172376
"21",0.25,1.0347482799028,0.224505238668108,0.142482983448494
"22",0.25,1.01215470263534,0.156060412322166,0.0101138406486561
"23",0.25,1.03397217687543,0.077473545675933,0.251189793329508
"24",0.25,1.0316969275152,0.197933442679075,0.158810901746455
"25",0.25,1.01852815242772,0.0448613597262892,0.188114474964946
"26",0.25,1.08161895330488,0.3068083373499,0.275260248275953
"27",0.25,1.0541550431224,0.215060699970995,0.254934796111413
"28",0.25,1.04412303115076,0.190763654585898,0.231952866480397
"29",0.25,1.01178608757542,0.122650703565319,0.0931015140914023
"30",0.25,1.02523384541741,0.0735231051611471,0.213772755038694
"31",0.25,1.0391666689816,0.193963163850677,0.205537483178515
"32",0.25,1.04517326519823,0.212688700153386,0.217142052841453
"33",0.25,1.03853670916648,0.188449625791667,0.207473455712606
"34",0.25,1.01255682300377,0.153655479958641,0.0407592111083744
"35",0.25,1.07593549520627,0.263125838935149,0.29732470924806
"36",0.25,1.06940622105907,0.240217741318348,0.293129838801426
"37",0.25,1.00632759352424,0.112048160969649,-0.0118505321234343
"38",0.25,1.05315233587363,0.142486067093428,0.298039533015884
"39",0.25,1.07277958358747,0.297532582541114,0.249660564143657
"40",0.25,1.05129459445403,0.121333686741167,0.300829620865452
"41",0.25,1.01956588711551,0.158191567726274,0.120374524173309
"42",0.25,1.04488706472102,0.236858719050583,0.188909833600646
"43",0.25,1.04961321933801,0.160614078051739,0.275483262904818
"44",0.25,1.03372265318511,0.107877515722493,0.23863144241613
"45",0.25,1.01738123030199,0.169585455670252,0.0794061773158031
"46",0.25,1.02174778994645,0.134469804663972,0.16089256631086
"47",0.25,1.02557188050092,0.0369719957455356,0.224567926482791
"48",0.25,1.07096099929207,0.330522768326741,0.194196193634936
"49",0.25,1.00784809580576,0.119132254949817,0.039563746661262
"50",0.25,1.03172766349189,0.247545049862745,0.0564218034352804
