-7.630718308829436136e-01,4.697225354456807667e-01,4.439393208620222575e-01
7.021455616212352036e-01,-4.192309510694148256e-01,-5.755319452133251801e-01
8.424361473650877619e-01,-2.185918792181726633e-01,-4.924621081388252386e-01
7.478866869809571716e-01,-4.520107382711789912e-01,-4.861602574503509633e-01
-2.430290957652593842e-01,-5.921929258916365235e-01,-7.682736472998554778e-01
-2.924041512918155172e-01,-5.473299430869085214e-01,-7.841745632879164596e-01
9.528946469647950890e-01,-3.011726446160741810e-01,-3.587241169476137331e-02
6.925340367249455120e-02,-4.234447394230530515e-01,-9.032710106799162197e-01
4.485847165787461566e-01,5.568168661779824280e-01,6.990899295453316675e-01
9.983270352418257554e-01,5.766755876802298619e-02,-4.193253033465387664e-03
-6.749812940581184639e-01,4.385256141156753107e-01,5.933763885057253828e-01
-7.727124752579451750e-01,-4.445885586149612712e-01,-4.530523635623266432e-01
-8.902737837621526040e-01,-3.592298661484999434e-01,-2.799401600570211590e-01
9.028253454535120071e-01,1.149418522033176238e-01,4.143606716603505657e-01
9.938210448090881721e-01,7.980686918852500367e-02,-7.714009673897269381e-02
7.360160507251319872e-01,-3.988866354133736580e-01,-5.469641900193999984e-01
9.212810923966213705e-02,-7.166456052381303676e-01,-6.913258912993195393e-01
9.170667220083349447e-01,-8.834236332757582078e-02,-3.888241944974438757e-01
6.731313338157448589e-01,5.496716880056959909e-01,4.947274429829070508e-01
9.212810923966213705e-02,-7.166456052381303676e-01,-6.913258912993195393e-01
-4.352761860928452409e-01,-7.445447160542734144e-01,-5.061499852969750801e-01
5.159614332119465407e-01,-6.975828272923272344e-01,-4.971538982093141046e-01
-2.566875500546856870e-01,-7.654716809106805187e-01,-5.900547494688103134e-01
2.457700058697804002e-01,-8.632801828933002186e-01,-4.408451315807835336e-01
8.213125212989335067e-01,4.021184104380561286e-01,4.046560593199614586e-01
6.455823951548103068e-01,-6.397462946059409017e-01,-4.170707968728419868e-01
9.767389916161480778e-01,-2.044712764168618579e-01,6.459442218279869141e-02
7.265396413230791328e-01,5.868501565652480823e-01,3.574171838698794734e-01
9.534627537487909699e-01,2.723740746358889742e-01,1.293102497098187198e-01
1.656157868534225697e-01,7.092758223090854797e-01,6.852001306426409588e-01
9.703080194696181993e-01,-6.632455386619406923e-02,-2.326013776988385684e-01
8.473095051187854443e-01,-4.076492343673768781e-01,-3.404243003298242365e-01
-7.248225476126383127e-01,5.901347979569712132e-01,3.554900768131363797e-01
-7.248225476126383127e-01,5.901347979569712132e-01,3.554900768131363797e-01
-3.370574879838786897e-01,-6.419262519715629445e-01,-6.887110691892057712e-01
7.033596127755422645e-01,-5.519799840482328968e-01,-4.478876559209370445e-01
2.015659874292729525e-01,7.308408645947591653e-01,6.521064202643979124e-01
9.882901193829983777e-01,1.390108026251238305e-03,1.525801675500909060e-01
9.963099193266519160e-01,-7.268721066962864630e-02,-4.564114433698303330e-02
-2.742512963197755171e-01,5.527128531971436942e-01,7.869528120399567062e-01
-9.350093585414397390e-01,-3.033926598111639228e-01,-1.836039035876759762e-01
6.945932158617321717e-01,4.550416941612763777e-01,5.572049183681817563e-01
-7.560140512591897455e-01,-4.677924960585858605e-01,-4.578350520984005301e-01
9.028253454535120071e-01,1.149418522033176238e-01,4.143606716603505657e-01
8.884653155835212646e-01,-2.832107402397169293e-01,-3.611385601371656096e-01
6.714403672503088671e-03,6.589975198593337469e-01,7.521151411868861603e-01
-1.874302246958204354e-01,8.221217408229013479e-01,5.375739522491732592e-01
5.765429836994383495e-01,-4.039237558390140759e-01,-7.102420625504050067e-01
4.487789030836693560e-01,-6.236076971442930938e-01,-6.400866630460363416e-01
8.030962198498375892e-01,-4.745853904203287676e-01,-3.602848440643672268e-01
-3.866585863839569481e-01,6.650093053175637481e-01,6.389505156243410200e-01
7.776243001116486253e-01,-4.069373235663941157e-01,-4.792728477229734052e-01
-8.598707457342281701e-01,-3.881639771232611169e-01,-3.315886419862938417e-01
6.945932158617321717e-01,4.550416941612763777e-01,5.572049183681817563e-01
1.018618406659068665e-01,-7.207695704720784580e-01,-6.856496129202208634e-01
8.455528200442002928e-01,-2.674905011010979550e-01,-4.620489804511896392e-01
-1.803091856647752456e-02,6.430611108779343832e-01,7.656025689952234980e-01
4.722358848289723854e-01,-5.148569376479543713e-01,-7.154827760579339779e-01
9.584322577334696280e-01,-1.162509369804654302e-01,-2.605634797646971257e-01
-4.629359281548103833e-01,-4.881209236202946888e-01,-7.398839708680778893e-01
6.690196963726798840e-01,5.263447768913475100e-01,5.247607280509898331e-01
3.012443166437779318e-01,-8.248765389429431050e-01,-4.783623701665241090e-01
-7.581138632339226024e-01,-4.348908154722368469e-01,-4.859355399540453702e-01
9.924978547527878447e-01,-6.638289688390572318e-02,-1.026709272988945848e-01
1.433476639989613721e-01,-5.709948452201694113e-01,-8.083417185559805818e-01
2.448568681676626391e-01,6.823141211782955962e-01,6.888341993192657053e-01
3.841199561603355628e-01,5.513579025215026297e-01,7.405783703339376967e-01
9.340807578685171864e-01,3.510040990912200454e-01,6.549244384612250280e-02
8.849817113716259565e-01,2.915063582463667258e-01,3.630859590230515188e-01
6.945932158617321717e-01,4.550416941612763777e-01,5.572049183681817563e-01
