-6.386153528122816558e-01,4.950797527815408161e-01,5.891234756298661113e-01
4.920640907199405056e-01,-4.552513830241751158e-01,-7.420371344336709196e-01
9.327309800995201572e-01,-2.124959152340877566e-01,-2.913046597145612093e-01
-5.619899850929663820e-01,-6.389065855227225033e-01,-5.253243109079415163e-01
4.167299900872141749e-01,7.439443568462663636e-01,5.223819572673861211e-01
8.704145971428292050e-01,3.090821188795912500e-01,3.832057839719915648e-01
8.884653155835212646e-01,-2.832107402397169293e-01,-3.611385601371656096e-01
9.395662423894360904e-01,3.523756922000434444e-02,-3.405489537168787106e-01
-7.623294685446253549e-01,6.177378535442343832e-01,1.930122423242405238e-01
-4.629359281548103833e-01,-4.881209236202946888e-01,-7.398839708680778893e-01
2.626209213558468036e-01,6.733739809540046917e-01,6.910844618716019960e-01
3.165943631675601777e-01,-7.717952224372340853e-01,-5.514527575718407570e-01
9.487127204745144926e-01,3.160206730418577692e-01,8.666499871168889882e-03
1.650232159699246137e-01,6.551424205211099361e-01,7.372623325687298612e-01
9.694249887523688214e-01,8.566007790359372875e-02,-2.299511735913085109e-01
9.892765393841453925e-01,-1.460335810324064065e-01,-2.474234221132283126e-03
8.473095051187854443e-01,-4.076492343673768781e-01,-3.404243003298242365e-01
4.842948091298614199e-02,6.807663336846234703e-01,7.308979301517376514e-01
6.633311941979912474e-01,6.872110929001173929e-01,2.961969625078783031e-01
1.571129818629407870e-01,-7.235604884642956591e-01,-6.721426414559972251e-01
9.184838389692375760e-01,1.977291619865392813e-01,3.424771759583881137e-01
9.894989636378843656e-01,-1.388326114462342942e-01,4.021575510383236518e-02
6.540592667121303272e-01,4.655123258727577040e-01,5.962421907987778269e-01
9.131191894752133109e-01,3.879002996490823474e-01,1.254858691019897499e-01
3.192589979976958592e-01,-6.928898208384677293e-01,-6.465117078413530338e-01
1.571129818629407870e-01,-7.235604884642956591e-01,-6.721426414559972251e-01
8.708984849259361338e-01,3.643451261403291008e-01,3.298309536891538829e-01
-3.976795187253464592e-01,8.264146219944574767e-01,3.986099257922898764e-01
8.705918298191324123e-01,-4.063038042194577204e-01,-2.774654654708788581e-01
-7.112109844667779956e-01,5.729112358780021896e-01,4.073716379162108936e-01
2.457700058697804002e-01,-8.632801828933002186e-01,-4.408451315807835336e-01
-7.992698344149610223e-01,4.799014309528236710e-01,3.617490129408966748e-01
7.668196518825429742e-01,-2.582290518298637205e-01,-5.876269039771619962e-01
-4.629359281548103833e-01,-4.881209236202946888e-01,-7.398839708680778893e-01
4.920640907199405056e-01,-4.552513830241751158e-01,-7.420371344336709196e-01
3.358424774018883285e-01,5.691708080450073037e-01,7.505027792366631978e-01
1.109002141382840478e-01,-6.947793166780791285e-01,-7.106214488885232994e-01
7.305417124163735565e-01,-3.408772531610612111e-01,-5.917022094745982841e-01
6.014672527800077884e-01,-6.671448665112937881e-01,-4.394938804134799204e-01
9.357012614999277167e-01,1.307700243152795372e-01,3.276619446442099459e-01
7.709413008882927132e-01,6.364994644980563887e-01,-2.275834524639964995e-02
-1.803091856647752456e-02,6.430611108779343832e-01,7.656025689952234980e-01
8.299638538891983552e-01,-3.531467818030358252e-01,-4.317954975906400095e-01
8.213125212989335067e-01,4.021184104380561286e-01,4.046560593199614586e-01
9.521281179790149762e-01,1.782594591888240210e-01,2.483457512490338248e-01
8.411652442530588303e-01,4.174615532781997262e-01,3.437541030958678467e-01
3.249690922545356297e-01,6.116497217193757052e-01,7.213041709292088433e-01
9.582483231529062007e-01,-2.709431310761836742e-01,-9.137817516933280371e-02
3.587272733432704808e-01,7.592104397492470680e-01,5.430600809629239079e-01
9.327309800995201572e-01,-2.124959152340877566e-01,-2.913046597145612093e-01
-4.953668232607564281e-01,5.771677503311568591e-01,6.492219176754722154e-01
7.489247657246502765e-01,3.699781932355595826e-01,5.497525186976671696e-01
9.865217803800382934e-02,-6.953750847462647489e-01,-7.118435497231697662e-01
9.907811044402685674e-01,6.791318689681845322e-02,-1.172203144921542400e-01
-3.099701740784354120e-01,-4.705546098878627959e-01,-8.261336758025700222e-01
3.990513245405786225e-01,-5.683112389146094401e-01,-7.195695769734509195e-01
-9.350093585414397390e-01,-3.033926598111639228e-01,-1.836039035876759762e-01
8.573734022972759883e-01,2.666002148844048292e-01,4.402671625919680198e-01
