8.733059238017021331e-01,3.070143336128876022e-01,3.782577988741145369e-01
-2.539454326110247018e-01,5.734604315522096041e-01,7.788805111825259919e-01
6.482870505381124193e-01,5.718256277873876581e-01,5.027318882964901814e-01
-5.669217583693796358e-01,-5.711201717604489358e-01,-5.936509658845728898e-01
-5.155981487197298652e-01,7.132645729453629402e-01,4.747759450707842444e-01
6.747336196633705319e-01,6.052405112046398417e-01,4.223961009440215242e-01
5.304062634702138013e-01,-3.660662757128030909e-01,-7.646336884138208445e-01
-6.697722413882720160e-02,7.326162726251412849e-01,6.773385036534551595e-01
1.580653710737593143e-01,6.445237753345267606e-01,7.480671370243739959e-01
9.768705619915860616e-01,-1.963163590533578695e-01,-8.475725504212459904e-02
-1.751478909282152552e-01,5.487651152256656228e-01,8.174228187509569032e-01
3.359452521991410645e-01,-7.841426012249116395e-01,-5.217865161817467623e-01
-9.619509820444446246e-01,-2.669706230267832603e-01,-5.811191430696499571e-02
9.810438230928981707e-01,-3.700860017313092887e-02,1.902192962990238712e-01
9.848718229365885923e-01,2.823749170322062407e-02,-1.709682322768517893e-01
-8.360747328528045363e-01,3.689700532590156068e-01,4.060050995777649829e-01
9.793089024617401828e-01,-9.905611522854093631e-02,-1.764708463033253516e-01
8.917710284232231999e-01,-2.966057221001748290e-01,-3.417154934772799191e-01
9.866504215968506797e-01,-1.352888314100139933e-01,-9.065251049182106169e-02
1.550917745108061352e-01,-6.804131328248123056e-01,-7.162293697961663597e-01
9.620432783195040916e-01,2.720615041264034528e-01,2.133702445842567894e-02
9.873979049890403425e-01,-1.237180106359055537e-01,-9.868754261581409726e-02
-9.896980551103689017e-01,3.269634620798692048e-02,1.393869027398217386e-01
-9.648665294408520499e-02,6.985507189251172200e-01,7.090255417774804503e-01
-4.283133052857599488e-01,-6.437946996699021041e-01,-6.340947068002760201e-01
-1.234269010918362247e-01,-6.005722763671849096e-01,-7.899865447879503844e-01
7.653490263169393515e-01,4.514789683978756019e-01,4.587020917873637638e-01
6.987155645002455229e-01,-4.944887763745447473e-01,-5.169887909468721121e-01
6.799578515739834739e-01,-5.359148945477766324e-01,-5.004523412721113562e-01
9.603986220416802499e-01,-8.900557514261221714e-02,2.640312374965790299e-01
9.959200686539313452e-01,-8.705440666323566168e-02,-2.376440895247478730e-02
3.839170235133089193e-01,-6.669581293115978138e-01,-6.385722925416164042e-01
9.803350139680536701e-01,-1.550557549853871786e-01,-1.220695426147213325e-01
7.499448450032122349e-01,-4.114510255139189887e-01,-5.179679363210161203e-01
4.646943731578294656e-01,5.615843337151390502e-01,6.846036632104558484e-01
-8.356966557572017562e-01,-3.351771539682425471e-01,-4.350487041860695014e-01
-9.961454510949192542e-01,2.318087448420522861e-02,-8.459838840691658035e-02
-9.755888922905868732e-01,7.975109037889541175e-02,2.046120153427045674e-01
7.132194382440890656e-01,-4.485665483040108259e-01,-5.386149688352633857e-01
-3.054880128705491638e-01,7.067238245244391592e-01,6.381367485437217102e-01
