"","t","","",""
"1",0.001,1.00324497962344,-0.0565733305465732,0.0574451687307482
"2",0.002,1.00289891822041,-0.0559722090673653,-0.0517044676965503
"3",0.003,1.00956942596581,0.122786171019991,0.0644513929343378
"4",0.004,1.01994941689512,-0.148957993954651,-0.13456719162449
"5",0.005,1.00205608291514,-0.0559482918906463,0.0314035339053792
"6",0.006,1.00266770133337,-0.0319375845628009,-0.0657457982645245
"7",0.007,1.01213915927403,0.10829374665462,0.112686033613079
"8",0.008,1.00059080707037,0.0072503068453087,-0.0336064911049081
"9",0.009,1.0038771946945,-0.0574920733872353,-0.0668137974174088
"10",0.01,1.00758246159042,0.0820366181225157,-0.0921542738652783
"11",0.011,1.0043129259099,0.0861671183419622,-0.0349239297093898
"12",0.012,1.00780320751521,-0.0694204352057125,-0.104154252211739
"13",0.013,1.0004954238748,-0.0144670016003956,0.0279606698615789
"14",0.014,1.0127110911866,0.133209088546498,-0.0885386522428183
"15",0.015,1.00020671969921,0.00708264125265457,-0.0190609109001173
"16",0.016,1.00451356705554,-0.0118905870576904,-0.0943722434726387
"17",0.017,1.0007206200254,0.0305532053750034,-0.0225446442717924
"18",0.018,1.00778940225534,0.0517847296900254,0.113832425385301
"19",0.019,1.00730643370125,-0.10251389443687,0.0644759864082175
"20",0.02,1.00174985967803,0.0194695831172487,-0.0558902200585671
"21",0.021,1.00694762471817,-0.0415132836693293,-0.110544860597685
"22",0.022,1.00127526114223,0.0479764695755928,-0.0158242517198755
"23",0.023,1.00219858797683,-0.0481887413335479,-0.0456054267762007
"24",0.024,1.01918899061519,-0.184088168229337,0.0696975244121417
"25",0.025,1.00418463862174,0.060042060860385,0.069150121992018
"26",0.026,1.00389054052649,-0.0795352372172539,0.0383453178283748
"27",0.027,1.000254070432,0.0224519948320451,-0.00202813802247678
"28",0.028,1.00442331559652,0.0348719564097924,0.0874650991542517
"29",0.029,1.00455574742696,-0.0681837449198427,0.0669569011921392
"30",0.03,1.00022977688064,0.0170639467158899,-0.0129779921857155
"31",0.031,1.00121111525057,0.0313037128893245,-0.0379970375243476
"32",0.032,1.00731389243372,-0.0669909046332249,-0.100962847554915
"33",0.033,1.00054332206811,0.0131199426937895,-0.0302457672872677
"34",0.034,1.01705803324955,0.169997221623027,0.0742158179763638
"35",0.035,1.01562255851213,0.16903597575884,0.0540001875735108
"36",0.036,1.01400115678971,0.166598329503773,0.0210557017794547
"37",0.037,1.00212673759043,-0.057744421215553,0.0303904592283476
"38",0.038,1.00670842932191,-0.0943601554538082,-0.0675131300601241
"39",0.039,1.00071162498452,-0.0216504423504416,0.0309033125276216
"40",0.04,1.00581867465417,-0.103834559789246,-0.0298260033603808
"41",0.041,1.00431087204231,0.00441014737697506,0.0928486849799291
"42",0.042,1.01151578833454,0.0933588518709295,0.120201143203348
"43",0.043,1.00222224812968,0.0134124528759492,-0.0653417229185505
"44",0.044,1.00563738355888,0.0759199995779451,0.0744493174934285
