"samp.1","samp.2","samp.3","ph"
0.394510059321696,0.31751495018965,-0.862291174430109,0.0282186627805719
0.403754531825599,0.312087689648678,-0.859990437156159,0.0285773008049994
0.38994545636453,0.321167568792592,-0.863014445890979,0.0306331717659913
0.377094778584151,0.333165807141171,-0.864175950207215,0.043171821411078
0.421687799194081,0.380969006132638,-0.822825629387638,0.107490651771389
0.467135954881,0.353587071258357,-0.810407417720466,0.118340593635019
0.42850810417258,0.445716726641424,-0.785950001113605,0.181385390583867
0.388329874562559,0.476796656995544,-0.788584083278442,0.203355355321084
0.428280943676404,0.469231152466314,-0.772267802539238,0.208078192503353
0.547504631709906,0.425824618995929,-0.720355517861266,0.259018615816454
0.513912448700495,0.475474692141067,-0.714015274489292,0.274396839192613
0.532628386098735,0.514591353528434,-0.67193953686,0.334639590647877
0.608419186142989,0.457403111950295,-0.648543357927047,0.357514578682946
0.449140025915327,0.586984856313119,-0.673588906960207,0.363257583982169
0.484135773898171,0.598727265922569,-0.638073830738187,0.400855634846188
0.426443263587507,0.635822172421845,-0.64333219101612,0.418297104484836
0.493595096924328,0.621618776872018,-0.608238420795989,0.439360665660991
0.766325800008784,0.26029496142562,-0.587359601349405,0.480156364325591
0.55749639854487,0.610301746442368,-0.562787298985056,0.48042840930307
0.575075373824114,0.622795140632041,-0.530485180967547,0.517523450414714
0.427611975276363,0.71002273980349,-0.55947806709664,0.530279998050413
0.634695082177973,0.583848147614315,-0.506244499413505,0.536290584232596
0.614459361543035,0.609208445931352,-0.501303064441094,0.545521323015632
0.800012677776752,0.302433503122632,-0.518183067636761,0.551242345776336
0.830084455664893,0.271458642576544,-0.487103686943569,0.596469481508077
0.445669525181145,0.746334733618016,-0.494331002183898,0.603477594955561
0.790098462662765,0.426084793193098,-0.440676943244743,0.615521525936486
0.758700800249713,0.486456049703189,-0.433282364524122,0.61722648234905
0.621741961361816,0.650120667727062,-0.436783757568984,0.621045500946504
0.850416990872429,0.233593716000063,-0.471407379535753,0.625927142275031
0.803177550368294,0.450326902037911,-0.390014748292067,0.66911914683539
0.687792917517339,0.624656966027222,-0.369789909822663,0.687377580149568
0.69886205550079,0.629834957428119,-0.338968661947871,0.720024658339988
0.865547315991868,0.351137278476921,-0.357114065031181,0.721517718383361
0.69203912378468,0.647202030687674,-0.319705149512927,0.74160115297331
0.898525752235374,0.311728567031031,-0.308993160226299,0.781267687346541
0.857229394857824,0.443891071012298,-0.260995175563158,0.808318352675331
0.908931744199727,0.31587402104642,-0.272151956109098,0.818827700146123
0.822018395808185,0.518963597085903,-0.234440913350461,0.828736859873828
0.778232404474889,0.586211358701098,-0.225190069841116,0.836044855435463
0.933916873698033,0.236239160162193,-0.268310141865627,0.841804067672626
0.80153495299741,0.556063640554349,-0.219852102052457,0.842013386380162
0.914678901408587,0.349007735632638,-0.203853152505813,0.882377891403816
0.943323845270116,0.292294886829788,-0.157174495634517,0.940914669718451
0.936366058613027,0.321342999635244,-0.141270240542477,0.950902487625443
0.896229945295911,0.426791018104465,-0.120918617343408,0.953984978903577
0.97250790800496,0.148410900076002,-0.179450755379986,0.954832530001768
0.950505533021219,0.282827401551443,-0.128638612506929,0.971418316180622
0.875670577202366,0.476559262821045,-0.0780532461947513,0.991353269705739
0.979244371961698,-0.0359525483102009,-0.199468980674547,0.995705519748708
0.937882955208768,0.337904729054785,-0.0787143977381587,1.01017157712949
0.98688166043857,-0.00642198451421469,-0.161317532850311,1.02139685695888
0.981568651622293,-0.0646560684276138,-0.17984041527943,1.02481006134969
0.965609649365837,0.252056877820064,-0.06375998271006,1.04223578267521
0.902195093269504,0.43082685160604,-0.0207903250493651,1.05361674039493
0.9182021681369,0.396065308804595,-0.00608683745603117,1.07284852405877
0.986326021018334,0.156135565828403,-0.0527509748306768,1.07623501337107
0.946587800555099,0.322301498549588,-0.00965815059683806,1.08130134298689
0.996680309864602,-0.0545225307317612,-0.0604620010486311,1.13319673581545
0.834374749118445,0.54678104203423,0.0696367008515913,1.1340347230867
0.993024334794993,0.117906477692788,0.000856167648579653,1.13821864684963
0.942969527567415,0.328919196542871,0.0511921109632862,1.14006598542155
0.951253570496484,0.303819094837265,0.0530151132221289,1.1463537133878
0.751341730487199,0.653433717056454,0.0922495606617652,1.15685526496815
0.981967528185328,0.183836654223674,0.0440892067681296,1.16317185703957
0.999202294784246,-0.0340150036552336,-0.0209225625636908,1.16343061872088
0.973679171847628,0.217578020134622,0.067887226076892,1.17852577037454
0.95963140238353,0.266747884751798,0.0891803652148949,1.18897301550995
0.999200676190685,0.0270340005253105,0.0294477760735019,1.19174978251058
0.963686337150876,-0.255871437095336,-0.0764097589807428,1.19610766186232
0.979485930948831,-0.198878452257486,-0.032475718636688,1.21280116343081
0.873190066940608,0.465126475267834,0.145590071780935,1.21556581600683
0.978020919930184,0.177418333167688,0.109534539004444,1.22831376680444
0.98450658937504,-0.175341538208057,-0.00145617854645086,1.23224117153947
0.933705823925278,0.324855522518501,0.150540107138432,1.23880238692042
0.973271401769387,0.182619201409352,0.139258772701983,1.2560992851428
0.928805748388587,0.314135278687829,0.196567821486724,1.28630833501385
0.980109629213292,-0.144916844644399,0.135588431887438,1.34943736166548
0.903890774559118,0.32202073914204,0.281574344053807,1.37044438544663
0.94811955571199,-0.300639424957069,0.10336945505313,1.37990803029685
0.890146209849834,0.343543219644663,0.299362291089167,1.38530309150281
0.922344608336237,-0.379175295339215,0.0742059221187404,1.3875390593827
0.951251803725013,0.137617531079911,0.276009820566911,1.40168524021649
0.845244064125568,-0.534335931043076,0.0068981777899883,1.40430118570683
0.938939217060824,-0.309711723595529,0.149905953626576,1.42746149689533
0.953136418069812,0.0569685235646985,0.297128853987469,1.44346821840524
0.960804084686833,-0.0264544074040363,0.275963177213916,1.44642738276346
0.94224619304879,0.0399701345712071,0.33252744251779,1.48383838126457
0.870709379389934,-0.473855307280621,0.131629496710976,1.48639168460276
0.656054121698364,-0.754696923052329,-0.00505408131469768,1.53252871368664
0.882448203168387,-0.411003876916441,0.228825221259676,1.548483514771
0.902342849888506,0.0141057101212553,0.430788126806048,1.5928774542882
0.886274392277798,-0.00151528620524724,0.463158078306247,1.63201009451403
0.890627840800445,-0.148029338296214,0.429964375494904,1.6442086691022
0.784893461954975,-0.560372148376113,0.264433940152686,1.66129946923119
0.78554048799728,-0.554850201794451,0.273984297516577,1.66780735027627
0.848622992217236,0.0517532423427976,0.526460462890873,1.68657994516735
0.853411702741339,-0.0883050746524491,0.513702909681027,1.7147908259552
0.845602500390424,-0.27385717527264,0.458212460421095,1.72371806775351
0.815908280226239,-0.358911449258674,0.453294881781495,1.75629999927602
0.723198237665118,-0.589673527626092,0.359540595559205,1.77829780773304
0.751344775521219,-0.527395984409305,0.396654136403378,1.78165722794066
0.76900377368338,-0.468731406821116,0.434653959282804,1.79106375754323
0.770844736375238,-0.446750201653841,0.454106429953202,1.80117283746128
0.801680744323305,-0.295091214173229,0.51983570433263,1.80230010288498
0.747478069262762,-0.488930806183766,0.449692342313838,1.8192429529884
0.794768961350137,-0.264236612445611,0.546371037590476,1.81964263391101
0.78094396712442,-0.354060000334103,0.514556154734726,1.82361171645065
0.505269827099597,-0.830938450640383,0.232902754535243,1.82402558402133
0.753685767187154,-0.45848738065407,0.470900293183686,1.8266952771219
0.646888490515528,-0.660712634435809,0.380780902272468,1.84936975321627
0.662902843870981,-0.628750090201922,0.406488798934043,1.85655179518858
0.638521151574281,-0.665769736335991,0.38605880014754,1.859097960218
0.756978347521396,-0.362143789667547,0.543907765148655,1.86235911841262
0.685826333634774,-0.559827653583315,0.465011008876655,1.87964388172953
0.726845285710466,-0.444132956112565,0.523871976665277,1.88139233508534
0.344123113545542,-0.917220279473287,0.20071432845382,1.88619927762237
0.750749204329415,-0.264455473912108,0.605341997978559,1.89122378094738
0.642464630321931,-0.583749869946029,0.496462776170882,1.93400779886775
0.536104686158426,-0.743274560742038,0.400168330621884,1.93808591854352
0.682944735565496,-0.445046340742098,0.579241092081219,1.95122848198404
0.576123860018585,-0.674461925971401,0.461716805338765,1.95757439093376
