"samp.1","samp.2","samp.3","ph","true.1","true.2","true.3"
0.999918764203709,-0.000470158727819382,0.0127375014857272,0.012746520795183,1,0,0
0.999625323738487,-0.00254904318660006,0.027252789206945,0.0273751588452472,0.999944801995484,-0.000110392962212748,0.0105062255642377
0.999399508096369,-0.0100737957183897,0.0331533083802984,0.0346569476924097,0.999779214075574,-0.000441523102426568,0.0210078118750286
0.999090501576236,-0.0146425380315985,0.0400470440873999,0.0426529324144113,0.999503254520518,-0.000993244202893235,0.0315001217274895
0.998897394282312,-0.00475460517551248,0.0467053468634299,0.0469639947303181,0.999116953795147,-0.00176531263910637,0.0419785220129601
0.998570459281598,-0.00490504564253861,0.0532257304072275,0.0534767509498991,0.99862035454552,-0.00275738748737914,0.0524383857648535
0.996647187343942,-0.00616332075378157,0.0815867479232712,0.0819107794098874,0.998013511594213,-0.00396903067538661,0.0628750942017939
0.996246119205607,-0.0163973322538191,0.0849988085959216,0.0866744685795195,0.997296491934266,-0.00539970717560611,0.0732840387671409
0.995556423951407,-0.0287646555931747,0.0896660544336218,0.094306636547093,0.996469374721787,-0.00704878524157031,0.0836606231639983
0.99550836309368,-0.00243021421145756,0.0946424485599739,0.0948156464579703,0.995532251267216,-0.00891553668682873,0.0940002653848091
0.993476625984447,0.00729493019309327,0.11380236208461,0.114284546467231,0.994485225025242,-0.0109991372064944,0.104298399734641
0.99277749977091,0.0344097803295341,0.114929556539184,0.120259811223849,0.993328411583383,-0.0132986667412334,0.114550478847271
0.992724133319016,-0.00256914334860184,0.120383531383917,0.120703826610301,0.992061938649227,-0.0158131098835378,0.124751975693169
0.991903609235132,0.0046946354158749,0.126906226737029,0.127336873463327,0.990685946036331,-0.0185413563261004,0.134898385578512
0.988987294806386,-0.0568884580545185,0.13663028233787,0.148546141280177,0.989200585648788,-0.0214822013520953,0.144985228134329
0.987243872006759,-0.0320749700752175,0.155951061169127,0.159895843755128,0.987606021464457,-0.0246343463671472,0.155008049294902
0.985628615948169,0.0298860112959565,0.166262015364045,0.169740621921083,0.985902429516859,-0.0279963994727541,0.164962423264561
0.982803533554759,-0.0920310224919151,0.160085931085062,0.18572011267387,0.984089997875748,-0.0315668760809101,0.174843954471988
0.977845551284896,-0.0447927404521533,0.204479065518023,0.21088735728777,0.982168926626343,-0.0353441995696582,0.184648279511179
0.97546196199325,-0.0852356797319638,0.202999604937818,0.22198672229516,0.980139427847242,-0.0393267019792816,0.194371069068198
0.974328261010457,0.0138244219752773,0.224707198712875,0.227078563007907,0.978001725587011,-0.0435126247488283,0.204008029832886
0.973049421983876,-0.00946164663033724,0.230402473120164,0.232690830244222,0.975756055839449,-0.0479001194926417,0.213554906394661
0.971766785769991,0.0309342855320226,0.233906784965471,0.23818931975838,0.973402666517533,-0.0524872488165562,0.223007483121587
0.971756254306857,0.00894988050736594,0.235817051661686,0.238233951194602,0.970941817426052,-0.0572719871733951,0.232361586021884
