"samp.1","samp.2","samp.3","ph"
-0.00395921030282948,0.99163888064515,0.128983157995961,-3.13760008195646
-0.0637600415247902,0.997811965565413,-0.0174910971423968,-3.07777955631188
-0.224028358357181,0.95975424554906,0.169360806570886,-2.91227603777233
-0.249654735361586,0.966933308575926,-0.0520815694651129,-2.88891857588619
-0.253375994139232,0.881258381586653,0.398979035134968,-2.86162793810531
-0.278532171621596,0.948620562109334,-0.150129472506661,-2.85600104380676
-0.308271854018019,0.921963485557826,0.234417992735962,-2.81891434216874
-0.379161225644578,0.906674284754172,0.184874298736227,-2.74550508683998
-0.440111778883191,0.896773433702854,0.0458151797231761,-2.68535422195935
-0.452636374976359,0.889674852419168,0.0599914078947359,-2.67095680941863
-0.473302073918834,0.867054216649423,-0.155570344907332,-2.64192296341701
-0.460365188668257,0.786696629286165,0.411305612084525,-2.61213575517794
-0.500716880191903,0.784636081960314,0.365552766063744,-2.57359175833769
-0.566141588202765,0.817084012301051,-0.108891776316063,-2.53566086815748
-0.566786602853394,0.784045950441715,0.253031409951129,-2.51566250039396
-0.646338109753019,0.743599961091118,-0.17119037866125,-2.42605628297922
-0.669194632031067,0.690627667829826,-0.274248006170947,-2.37195482976007
-0.714392997178009,0.67739196298195,-0.175450203962496,-2.32961544115178
-0.739914805227572,0.670383331690304,-0.055787719050449,-2.30693170257729
-0.735915666533158,0.663438664465242,-0.135193454884596,-2.30444755429482
-0.731570774138241,0.632598353823205,-0.254211575595893,-2.28376995672501
-0.755360863340975,0.618815272573525,0.215633078544388,-2.25715417278009
-0.780682328473287,0.624363803948658,0.0265507500513604,-2.24539505482092
-0.768657250250683,0.608470080305809,0.19730735670446,-2.24039508988446
-0.764541898233853,0.590719066543604,-0.25792764541016,-2.22863308183749
-0.806306988172027,0.590050235709603,-0.0413492462325068,-2.20254310797538
-0.830244503410536,0.55690753402914,-0.0234107474928622,-2.16163800090809
-0.840968097615486,0.540869136299029,-0.0152720722933749,-2.14234142345551
-0.832326176258791,0.526186892329394,-0.174242620088068,-2.1345480838988
-0.794920102378571,0.43347695051531,-0.424499427804549,-2.07003073815981
-0.884150383390763,0.452561215317407,0.116045016870172,-2.04388685663407
-0.891992868264259,0.43673624048778,-0.116662672737689,-2.02610432457038
-0.902264074657808,0.420622753772691,-0.0948474490461781,-2.00702859104144
-0.784212764060057,0.321179594093152,0.530899245642187,-1.95951399619269
-0.914450785019913,0.356444241003058,0.191643588027929,-1.94247055755676
