"samp.1","samp.2","samp.3","ph"
0.970701380152918,0.140043596172869,-0.195260394704587,-3.13803708974721
0.931960120502365,0.333941444899611,-0.141185853298331,-3.12785373623809
0.950147042348818,0.269514098691839,-0.156788866065543,-3.12782512356243
0.936619908792988,0.320316357868609,-0.141917501860778,-3.12520220013722
0.917910825136825,0.377500328841547,-0.122201549994902,-3.12006285064522
0.981761383890555,0.0484295903624138,-0.183845478265391,-3.10818016575362
0.974654652904743,0.155861956792735,-0.160484759388155,-3.10629068712975
0.953478294745751,0.269798546312848,-0.134491211074216,-3.10572040430901
0.973349611611237,0.172442836422631,-0.151175400587437,-3.10051374535792
0.959132476880597,0.251591067479106,-0.129486781401094,-3.09654232049299
0.944035139340266,0.310693952124571,-0.110756145671555,-3.09193121559285
0.95912137774176,0.258185908708847,-0.115871563823633,-3.08458709959207
0.981011740798198,0.139575040836701,-0.134665409038564,-3.07701183265602
0.927953648304802,0.364640992098062,-0.0770647356418583,-3.07193023348245
0.955475181255277,0.278930460044113,-0.0962547477518627,-3.07005516629583
0.985076303646984,0.129790537886621,-0.113044647234166,-3.05337958567521
0.938392229055801,0.340261776282902,-0.0603485546512089,-3.04938628889578
0.963992954319341,0.253701321691943,-0.0797071100619701,-3.04791464518817
0.983341456780797,0.151386164539524,-0.100607199355874,-3.04568292730611
0.945889600370313,0.318998946519053,-0.0594351413813683,-3.04333878861607
0.883701903144368,0.467838430806104,-0.0140765421856568,-3.03619106815805
0.952611678861852,0.302755445170021,-0.0294979612160764,-3.01011314530975
0.973619402211349,0.224581272537825,-0.0403548220527035,-3.00269197344345
0.913193001954458,0.407346669511913,0.0121339201809488,-2.9944512277672
0.990691052722394,0.125036716972389,-0.0538243203817852,-2.99370296852078
0.887274663231314,0.460191894694483,0.0310981035637297,-2.98888854871027
0.978346541278479,0.204977786063088,-0.0286731998408416,-2.98683533059988
0.970773829689173,0.239237482508368,-0.0190682603735809,-2.98522324731654
0.964022948624954,0.265673638876477,-0.0087904567902688,-2.98124813157503
0.961598165107245,0.274405923337435,-0.00550981848249985,-2.98005866618149
0.967400628078809,0.253240061935255,-0.00234431733205109,-2.97210362485165
0.986801773708691,0.161694252713118,-0.00878794884650111,-2.95765205675134
0.958709267146707,0.280087527898842,0.0492698467882582,-2.92792702767991
0.978972279596352,0.201415101332835,0.0323300593412011,-2.92651060026867
0.974503125561855,0.220200949908965,0.0430720318694845,-2.92031717685627
0.965929744004816,0.248278671683672,0.0730577226156284,-2.89749385926999
0.961503682343834,0.263858100010137,0.0767435462973179,-2.89743751523265
0.954845579129671,0.283553903291018,0.0886966963587193,-2.89023673658722
0.986903550792822,0.150042990296749,0.0592324446172055,-2.88856714318321
0.977871964220013,0.196495025154019,0.0718061744017515,-2.88693702145205
