"samp.1","samp.2","samp.3","ph","true.1","true.2","true.3"
0.999999453009038,0.000280428157570314,0.00100764163945719,0.00104593595600228,1,0,0
0.999995254710804,-0.000550854425225927,0.00303102544980736,0.00308067945409339,0.999986246440538,-2.7506929764465e-05,0.00524463279298751
0.999985724851473,0.00138179976030457,0.00516146516962111,0.00534325415655437,0.999944986140471,-0.00011002469253312,0.0104886885309915
0.999788808859662,-0.00489852698011194,0.0199585097741282,0.0205523027601907,0.999876220234753,-0.000247544209064745,0.0157315902225205
0.999739750153285,-0.00433352238062086,0.0223976013721246,0.022814957191687,0.999779950614934,-0.000440050348400611,0.0209727610030602
0.99962140462533,-0.00316219898240602,0.0273321772363225,0.0275179674452272,0.999656179929115,-0.000687521929529302,0.0262116241985444
0.999580309462084,-0.00490379276346951,0.0285509676231433,0.0289730874396728,0.99950491158187,-0.000989931723717215,0.0314476033888052
0.999462242880861,-0.0094575513376599,0.0313971300958256,0.0327965035688729,0.999326149734157,-0.00134724645750447,0.0366801224709953
0.999347425847063,0.00122110174090481,0.036100295890587,0.036128801275305,0.999119899303199,-0.00175942681636594,0.0419086057229752
0.999227662591986,-0.0100370927299266,0.0379912500516538,0.0393048812746426,0.99888616596235,-0.00222642744903687,0.0471324778666584
0.999202799451979,-0.00689574926906849,0.0393219303868374,0.0399326055247344,0.998624956140941,-0.00274819697250288,0.0523511641313085
0.99913584052842,-0.00574287837945415,0.0411654165469798,0.0415760498893602,0.998336277024103,-0.0033246779776534,0.0575640903167791
0.998924688437575,0.00141214028129148,0.0463408317763098,0.0463789679387469,0.998020136552566,-0.00395580703559837,0.0627706828566926
0.99884885693954,-0.0049056654220983,0.0477168255161731,0.0479867478235183,0.997676543422442,-0.00464151470464712,0.0679703688815477
0.998751868181802,-0.0170585070960005,0.0469437231056,0.0499678205145763,0.997305507084991,-0.00538172553794887,0.0731625762817511
0.998737604996186,-0.000263376300289712,0.0502307375956855,0.0502525760557875,0.996907037746352,-0.00617635809179401,0.0783467337705659
0.998380025367543,0.00247562582444255,0.0568436119883394,0.0569282391753805,0.996481146367268,-0.00702532493457515,0.0835222709469683
0.998106695569208,-0.0114845292206768,0.0604245798371553,0.061545140607857,0.996027844662785,-0.00792853265640704,0.0886886183584079
0.99788457918762,-0.0202228777654066,0.0617851263204392,0.0650563919627126,0.995547145101926,-0.00888588187940419,0.0938452075634631
0.996594329456722,-0.0181089832754545,0.0804475432778133,0.0825542900089726,0.995039060907352,-0.00989726726861527,0.0989914711943856
0.996299335281482,0.026366533377954,0.0818073372950463,0.0860575326188033,0.994503606054994,-0.0109625775436128,0.104126843019526
0.995374936753599,-0.0100741823695397,0.095536621943385,0.0962146854878472,0.993940795273674,-0.0120816954907372,0.109250758005637
0.994691868737044,0.0208202762386474,0.100770046967106,0.103080880521002,0.993350644044693,-0.0132544979759932,0.114362652380039
0.994270406751353,-0.0348144003554568,0.101065898236685,0.107098767470692,0.992733168601413,-0.0144808559585987,0.119461963692654
0.992951069564131,-0.0386104212769208,0.112059844816362,0.118804269908997,0.992088385928803,-0.0157606345051819,0.12454813087789
0.992599287558014,-0.0480956090269591,0.111505456062248,0.121736263489727,0.991416313762978,-0.0170936928046286,0.129620594316372
0.990234389118216,-0.0439262270951775,0.132311530793263,0.1398681302519,0.990716970590706,-0.0184798841835746,0.134678795896519
0.990198659340787,-0.0349561414193343,0.135220868274019,0.140124185534773,0.989990375648903,-0.0199190561225444,0.139722179075948
0.990159904077199,-0.0113958245716254,0.13947580270486,0.140401398270367,0.989236548924102,-0.0214110502727322,0.144750188942712
0.989815701888903,-0.0120000014638523,0.141848074569399,0.142839993470503,0.988455511151906,-0.0229557024734248,0.149762272276353
