"samp.1","samp.2","samp.3","ph"
-0.163424489362863,-0.824316781914399,-0.542027932242222,-3.13128361953903
-0.192932517964423,-0.820572878307094,-0.537993675519258,-3.12803233114759
-0.301807819632126,-0.796343282871118,-0.524165447005958,-3.12251514393157
-0.363392507397143,-0.777787798775586,-0.512827481365271,-3.11896810305302
-0.25913200256513,-0.810557952092525,-0.525210825808228,-3.11846883447796
-0.175886508017268,-0.830844010651454,-0.527979323707001,-3.11515542996217
-0.207993033710892,-0.83064550790937,-0.516494857784399,-3.10358281736881
-0.195363393514337,-0.833269243803384,-0.517199682720226,-3.10355815051314
-0.173735137907438,-0.840873767513878,-0.512588927858672,-3.09693093119465
-0.131148183358536,-0.853252632415916,-0.504737653912474,-3.08621990107468
-0.29823070477647,-0.825525547059647,-0.4791304810596,-3.06898816242605
-0.147452075567728,-0.862423350020643,-0.484235325797224,-3.0629710134552
-0.213945413010796,-0.850998173259363,-0.479613875279761,-3.06120427113759
-0.04793190732944,-0.877606525150966,-0.476979369860177,-3.05400663351175
-0.264875338321865,-0.842807254837435,-0.468526398767739,-3.05297119196721
-0.154142230980484,-0.869316591242801,-0.469604979550217,-3.04648275849982
-0.360822537705384,-0.827156046207519,-0.430836362794732,-3.0224769739225
-0.375495749849606,-0.822523598411875,-0.427150877209054,-3.02065496903566
-0.481345054687137,-0.77670554996577,-0.406245525489957,-3.0181651337951
-0.273331038355893,-0.858707599110903,-0.433487488516659,-3.01417319116724
-0.329830338799179,-0.842529990000047,-0.425858149573472,-3.01231268571095
-0.266230870744991,-0.865310641637741,-0.424686492522245,-3.00362870795664
-0.156527081526721,-0.889305274567675,-0.42969221702847,-3.00167090277543
-0.315742709157194,-0.854184438310367,-0.413128898725907,-2.996223694454
-0.342768699490441,-0.845930083223994,-0.408548544173493,-2.99466403799767
-0.0983159370035968,-0.900887353575782,-0.422771750118585,-2.99240975654803
-0.145157386341602,-0.900037342519327,-0.410928357820709,-2.9804536816908
-0.282913398401465,-0.870869889709308,-0.401927411608905,-2.98007982175232
-0.156675594949597,-0.903731761032652,-0.398398873050633,-2.96713757858013
-0.284377350219846,-0.876014134580673,-0.389523758834832,-2.96659498770319
-0.18552334375083,-0.900020712960231,-0.394390422254485,-2.96415823291537
-0.142669296558699,-0.907050974516025,-0.396111097356508,-2.96408584302834
-0.226537699872625,-0.893928580880009,-0.386745863355092,-2.95847132743173
-0.272519291912074,-0.885819244649909,-0.375576225743337,-2.95020192415152
-0.224052095682817,-0.898526585404806,-0.377426328892038,-2.9481613304442
-0.0192095635366777,-0.924470196804434,-0.380770072207763,-2.94597859833863
-0.259316710741302,-0.891806532884438,-0.370723551227802,-2.94372803135957
-0.359080068562504,-0.863560506690206,-0.354012366515782,-2.93669582806077
-0.251647801329169,-0.89790277849171,-0.361170298423146,-2.93274523409611
-0.409997595469991,-0.845720683090761,-0.341553067474625,-2.93062155539072
-0.151329038160004,-0.919634454741923,-0.36245274431448,-2.92786476271938
-0.25386087472804,-0.905513369565484,-0.34000028503,-2.91021140215316
-0.340556667614176,-0.880105318003147,-0.330810799953855,-2.90919096042659
-0.14176941811053,-0.929615500428339,-0.340171211968288,-2.90356313782227
-0.203039081484927,-0.920453004637406,-0.333978139469834,-2.90009147211764
-0.274289943436204,-0.904321566548348,-0.3270589109095,-2.8981882740757
-0.270182832038422,-0.906421284723037,-0.324656267262378,-2.89526344731386
-0.35214013846884,-0.883879832664957,-0.307820993902815,-2.88596051926031
-0.329289020146669,-0.892029670450846,-0.309599431921645,-2.88518354912588
