"samp.1","samp.2","samp.3","ph","true.1","true.2","true.3"
0.999976097297908,0.00169993704627288,0.00670186890982103,0.00691415899676071,1,0,0
0.999892318429191,-0.0010318604991408,0.0146385385270341,0.0146753877916643,0.999986246440538,-2.7506929764465e-05,0.00524463279298751
0.999841736339177,-0.00172695487856763,0.017706493190556,0.0177914493824228,0.999944986140471,-0.00011002469253312,0.0104886885309915
0.999803445897549,-0.00229664549480231,0.0196925110348434,0.0198272812915649,0.999876220234753,-0.000247544209064745,0.0157315902225205
0.999750746948101,0.0025788378571936,0.0221764192786226,0.0223277140389111,0.999779950614934,-0.000440050348400611,0.0209727610030602
0.999528607388423,-0.00756362165752833,0.0297549095038231,0.0307060141144532,0.999656179929115,-0.000687521929529302,0.0262116241985444
0.998965119178093,-0.012113783268229,0.0438400150596359,0.0454985575061185,0.99950491158187,-0.000989931723717215,0.0314476033888052
0.998775689935288,-0.00261155926075002,0.0493994023498051,0.0494885839124482,0.999326149734157,-0.00134724645750447,0.0366801224709953
0.998221603917685,0.00792215396243111,0.0590835759632059,0.059647689777128,0.999119899303199,-0.00175942681636594,0.0419086057229752
0.997891985236375,-0.0254535670828265,0.0596967480166665,0.0649423713961555,0.99888616596235,-0.00222642744903687,0.0471324778666584
0.997524190242216,-0.0199046253680853,0.0674484675183055,0.0703822710412395,0.998624956140941,-0.00274819697250288,0.0523511641313085
0.997508386657135,0.00243520497901477,0.070505945319447,0.0706066387870567,0.998336277024103,-0.0033246779776534,0.0575640903167791
0.996753914529792,0.00577687681616149,0.0803010682605616,0.0805958208651573,0.998020136552566,-0.00395580703559837,0.0627706828566926
0.995625475081795,-0.0101355546016682,0.092882635088949,0.0935704873920973,0.997676543422442,-0.00464151470464712,0.0679703688815477
0.994805812271917,-0.00854035155990592,0.101432037666824,0.101967549392006,0.997305507084991,-0.00538172553794887,0.0731625762817511
0.994304829061986,0.00241812128878787,0.106546044475836,0.106776261328446,0.996907037746352,-0.00617635809179401,0.0783467337705659
0.994219820022703,0.000901413235932947,0.107359847839882,0.107570971825613,0.996481146367268,-0.00702532493457515,0.0835222709469683
