"samp.1","samp.2","samp.3","ph","true.1","true.2","true.3"
0.999997474773905,2.19729003692831e-05,0.00224721227416804,0.0022473215871075,1,0,0
0.999983998810706,-0.000520831978625702,0.00563301487653756,0.00565707202832836,0.999986246440538,-2.7506929764465e-05,0.00524463279298751
0.999705053474504,-0.000224311658130445,0.0242848871073975,0.0242883109970726,0.999944986140471,-0.00011002469253312,0.0104886885309915
0.999691681059425,0.00106098761058297,0.0248076021789936,0.0248328325128651,0.999876220234753,-0.000247544209064745,0.0157315902225205
0.999666588000995,-0.000661110494455186,0.0258123181323099,0.025823653030231,0.999779950614934,-0.000440050348400611,0.0209727610030602
0.998763528132013,-0.00422697788890581,0.0495332971971404,0.0497338267677975,0.999656179929115,-0.000687521929529302,0.0262116241985444
0.998531641486858,-0.0133525244441644,0.0525002003856098,0.0541981180491629,0.99950491158187,-0.000989931723717215,0.0314476033888052
0.998407354249998,-0.0362394039175623,0.0432372592010572,0.0564458799746122,0.999326149734157,-0.00134724645750447,0.0366801224709953
0.997585538709474,0.0238820340542376,0.0652130462956643,0.0695044390017258,0.999119899303199,-0.00175942681636594,0.0419086057229752
0.99735455431138,0.0047163889375266,0.0725372226497416,0.0727545587479732,0.99888616596235,-0.00222642744903687,0.0471324778666584
0.995802991642687,-0.0384643890254318,0.0830475322473463,0.091650940646699,0.998624956140941,-0.00274819697250288,0.0523511641313085
0.995785830873554,-0.00603440630328789,0.0915104637297433,0.0918382526775684,0.998336277024103,-0.0033246779776534,0.0575640903167791
0.995641920487778,-0.000546529345948279,0.0932569969122085,0.0933943110936473,0.998020136552566,-0.00395580703559837,0.0627706828566926
0.994294057352468,-0.0138700782658507,0.105768371654599,0.106877286793705,0.997676543422442,-0.00464151470464712,0.0679703688815477
0.994209479884837,-0.0243422126968994,0.104665977223456,0.107667238418361,0.997305507084991,-0.00538172553794887,0.0731625762817511
0.994189336693222,-0.00694095354422129,0.107421534011523,0.107854525579623,0.996907037746352,-0.00617635809179401,0.0783467337705659
0.994122845656895,-0.019671515422166,0.106455620913287,0.108470458709995,0.996481146367268,-0.00702532493457515,0.0835222709469683
0.992625059593008,-0.0217969018109935,0.119249260540349,0.121523851441912,0.996027844662785,-0.00792853265640704,0.0886886183584079
0.991846374410301,-0.0375554373319589,0.121779960157434,0.127786775632129,0.995547145101926,-0.00888588187940419,0.0938452075634631
0.991799278910595,-0.0268520494273665,0.124952622197268,0.128155798180542,0.995039060907352,-0.00989726726861527,0.0989914711943856
0.991532818622624,-0.0131819307004205,0.129185549878014,0.130224093704781,0.994503606054994,-0.0109625775436128,0.104126843019526
0.990163409214439,0.00751992829783786,0.139713541688824,0.140376348724096,0.993940795273674,-0.0120816954907372,0.109250758005637
0.989831702192062,0.00653414459554907,0.142093301355023,0.142727552124012,0.993350644044693,-0.0132544979759932,0.114362652380039
0.98886474073289,-0.0343961375111207,0.144787534890231,0.149371928546103,0.992733168601413,-0.0144808559585987,0.119461963692654
0.988188385415971,0.0374931939939078,0.148586592036805,0.153850189963666,0.992088385928803,-0.0157606345051819,0.12454813087789
0.986526059238667,0.016065990209814,0.162813446624056,0.164342981590555,0.991416313762978,-0.0170936928046286,0.129620594316372
0.986300661626551,-0.0163691072924317,0.164143404380063,0.165715007106639,0.990716970590706,-0.0184798841835746,0.134678795896519
0.986171645696077,-0.0588168366280494,0.154938907167184,0.166495302740513,0.989990375648903,-0.0199190561225444,0.139722179075948
0.985822248507545,-0.0639347538682775,0.155134914172572,0.168590510837197,0.989236548924102,-0.0214110502727322,0.144750188942712
0.985140630397685,-0.00450615298712904,0.171690514953241,0.172605424405891,0.988455511151906,-0.0229557024734248,0.149762272276353
0.98277184505929,-0.0406986437413184,0.180286219540974,0.185891644207418,0.987647283816412,-0.0245528427700637,0.154757877608774
0.982466703412329,-0.0540043459008152,0.17844525017477,0.187535455764482,0.986811889149626,-0.0262022954329453,0.159736455284916
0.981822133661186,-0.0505765289597661,0.182940735134027,0.190961814714657,0.98594935013085,-0.0279038789765552,0.164697457523232
0.98037272684772,-0.0115116384925418,0.196816662486647,0.198453099282443,0.985059690486045,-0.0296574061795373,0.169640338475963
0.979483584444685,-0.0432014002045858,0.196838885446334,0.202913556986982,0.984142934687186,-0.0314626841052933,0.174564554289191
0.979450513289469,-0.0346202165250559,0.198691048174682,0.203077596917046,0.983199107951583,-0.0333195141232107,0.179469563162682
0.976074069241454,-0.049273592276959,0.21178178500181,0.219189199412817,0.982228236241192,-0.0352276919305179,0.184354825409498
0.975750955890094,0.0488004154344911,0.213374299138834,0.220670276694203,0.981230346261894,-0.0371870075747632,0.189219803515377
0.974604726322275,-0.0493782189500075,0.218420280476904,0.225847268016671,0.980205465462769,-0.0391972454769155,0.194063962197874
0.971046560539456,0.0642509572857985,0.230087791402217,0.241222906416584,0.979153622035335,-0.0412581844550835,0.19888676846526
0.970649483221074,-0.0342692405832241,0.238044533380858,0.242879503877661,0.978074844912774,-0.0433695977488523,0.20368769167516
0.970426472193842,0.00296609258136686,0.241378674203446,0.243805061425133,0.976969163769137,-0.0455312530442334,0.208466203592945
0.970025692833722,-0.0940599567328602,0.224059991479673,0.245459809026298,0.975836609018526,-0.047742912499225,0.213221778449849
0.969842935935699,-0.0250738402994985,0.242437584025784,0.246210762180797,0.974677211814259,-0.0500043327699821,0.217953893000816
0.967746199733023,-0.0575296546743925,0.245270527653319,0.254671128303291,0.973491004048014,-0.0523152650375905,0.222662026582076
0.967666916827228,-0.108168436197658,0.227860324516224,0.254985643986989,0.972278018348947,-0.0546754550354438,0.227345661168431
0.967015949216072,-0.0976060188427776,0.235272648319777,0.25755382885934,0.971038288082803,-0.05708464307722,0.232004281430249
0.965086371731475,-0.0780751536687724,0.250025129692546,0.265023400796994,0.969771847350987,-0.0595425640854541,0.236637374790171
0.963164382939567,-0.0427470883612839,0.265493988393853,0.272264609759555,0.968478730989636,-0.062048947620704,0.2412444314795
0.959517123486507,-0.130666602885557,0.249505768723947,0.285513600490342,0.967158974568656,-0.0646035179113062,0.245824944594298
0.959402722445284,-0.126276953765395,0.252191488976749,0.285919501009157,0.965812614390743,-0.0672059938837184,0.250378410151155
0.959373819657927,-0.0887936845339573,0.267801336333193,0.286021960865592,0.964439687490387,-0.0698560891934455,0.254904327142642
0.954174890896638,-0.145344067798078,0.261582452657467,0.303906038563499,0.963040231632851,-0.0725535122565453,0.259402197592435
0.953491396770167,-0.159119084818298,0.255998580331735,0.306181810981412,0.961614285313134,-0.0752979662817107,0.263871526610108
0.95327796142099,-0.129652479020073,0.272857770556369,0.306889118706475,0.960161887754911,-0.0780891493029255,0.268311822445585
0.95269561238183,0.00226671905531393,0.303917640378333,0.308810996611833,0.958683078909455,-0.0809267542126882,0.272722596543241
0.950316513276322,0.0307346176846848,0.309764277911626,0.316545207504189,0.957177899454536,-0.083810468795803,0.277103363595664
0.949986323922791,-0.19484895131991,0.244048910116793,0.317604224873657,0.955646390793304,-0.086739975763732,0.281453641597047
0.948897431224584,-0.0909964562176305,0.302180922579866,0.321072716595973,0.95408859505315,-0.0897149527895055,0.285772951896225
