"samp.1","samp.2","samp.3","ph"
-0.0203520503989526,0.989816429590895,-0.140887294517608,-3.12103411119724
-0.0242713562700657,0.995242713934897,0.0943548706973403,-3.11721011262897
-0.0247986239817579,0.997763857328203,0.0620670061961874,-3.11674356791112
-0.0353122879623031,0.999371114956467,0.00322752374656532,-3.10627283864627
-0.0638648730909825,0.985739150896776,-0.155690733103726,-3.07689426164351
-0.0679550679882983,0.939460552176716,-0.335851127195557,-3.06938427855096
-0.109947827430408,0.981675770331296,-0.155641116636285,-3.03005732750916
-0.117588719386952,0.991827675232492,-0.0495051079773202,-3.0235858830315
-0.113704872266294,0.948417954046358,0.2959300364367,-3.0222731614332
-0.19803734586352,0.979880692254015,0.0247999715952603,-2.94217529036624
-0.187253872152748,0.924693819874937,0.331477490712265,-2.94179090269182
-0.186410208622905,0.863253185129568,0.469089727541354,-2.92891895627583
-0.200024459075398,0.849319600631094,-0.488514515398911,-2.91029610029481
-0.336059333822541,0.886492243155752,-0.31811260109501,-2.77924205712733
-0.369437952929291,0.929246624586053,-0.00403851839692193,-2.76318529951755
-0.368066662183245,0.906320409534707,0.207630073568658,-2.75582932357615
-0.363302586194414,0.890989186825251,-0.272304057672535,-2.75442146795345
-0.371162185652733,0.90467572274627,-0.209285614926113,-2.75226347021612
-0.388332487907097,0.909599460789702,-0.147738619754509,-2.73809102808737
-0.402466909242115,0.895058544725365,0.19206922835064,-2.71902626219841
-0.411709933617219,0.80476705357387,0.427603695076338,-2.6687169237875
-0.441532685127847,0.855017287936956,0.272018979655329,-2.66490966607422
-0.50996442592857,0.846588686365433,-0.152393833226264,-2.59942816888768
-0.423995208674289,0.67672360866756,0.601891369345999,-2.58188584116583
-0.603095053740583,0.791270900046869,0.100830148728751,-2.49033845211314
-0.634305185455069,0.770387135556705,0.0645026594300195,-2.45276981517183
-0.619926970787341,0.736612890069892,-0.270355323737691,-2.44200059731126
-0.690549899770611,0.71779573324336,-0.088938862509176,-2.37553806219902
-0.694337609450957,0.719481668868143,0.0155374471726095,-2.37397710879331
-0.677152765644133,0.688105077566899,-0.260721180971461,-2.36421647449442
-0.748308175570282,0.656827545734285,0.0928032840978776,-2.29118176121941
-0.772962256740367,0.625258253954763,0.107617217564294,-2.25094769144146
-0.783513566660204,0.613031366369111,-0.101484159882352,-2.23472124619659
-0.782375302340535,0.574348450939771,-0.240858346732352,-2.20404913368517
-0.838991650464151,0.514643980990563,-0.176733084852909,-2.12101618060363
-0.887442253172374,0.459163995233475,-0.0401829909983537,-2.04826806260382
-0.918084700809188,0.354989739120463,0.176359766554873,-1.93975301909777
-0.959613891858138,0.267661016177201,0.0865953750027439,-1.84280859253446
-0.964302483122341,0.185940706926077,-0.188538522726571,-1.76128250635418
-0.970786055351297,0.11692991094489,0.20952763698827,-1.69066755223454
-0.940548083043058,0.0935222406183837,0.326531612548841,-1.66990432294545
-0.952848443827974,0.0864575156179055,-0.290869285225834,-1.6612843926456
-0.996668894862145,0.0726242010634563,0.0371057870710909,-1.64353470006843
-0.995007918993669,0.0717812933768231,0.069330275212488,-1.64281299477244
-0.993733996117128,0.0172757331489279,0.110427777326404,-1.58817924127363
-0.989597047267694,-0.00495023526129008,-0.143781706798602,-1.56579409483989
-0.957043680866898,-0.0409344093340534,-0.28703966110141,-1.5280506554806
-0.986835332829125,-0.0452693363248691,0.155263366795698,-1.52495522178846
