"samp.1","samp.2","samp.3","ph","true.1","true.2","true.3"
0.999770311609202,-0.00619282379976926,0.0205176255503186,0.021433487076483,1,0,0
0.999737921203272,0.00941928481860448,0.0208654255088582,0.0228949883195904,0.999986246440538,-2.7506929764465e-05,0.00524463279298751
0.999553700961134,-0.0099236083460332,0.0281766018585178,0.0298774911917193,0.999944986140471,-0.00011002469253312,0.0104886885309915
0.998905097037926,-0.00889533706880194,0.0459290767388679,0.0467996329582763,0.999876220234753,-0.000247544209064745,0.0157315902225205
0.998810052648185,0.0165973366533849,0.0458585558532254,0.0487890033206799,0.999779950614934,-0.000440050348400611,0.0209727610030602
0.998716852917217,0.0049701280124162,0.0503978722434792,0.0506640224970405,0.999656179929115,-0.000687521929529302,0.0262116241985444
0.998494975123088,-0.00330884160368886,0.0547433669149561,0.0548708036235029,0.99950491158187,-0.000989931723717215,0.0314476033888052
0.99842871120908,-0.00733413224741215,0.0555546500083678,0.0560660406099209,0.999326149734157,-0.00134724645750447,0.0366801224709953
0.998135910375729,0.00847963740172769,0.0604383997798501,0.0610683068486741,0.999119899303199,-0.00175942681636594,0.0419086057229752
0.997825966094747,-0.0166595553394258,0.0637636307229799,0.0659518324156874,0.99888616596235,-0.00222642744903687,0.0471324778666584
0.997639434253591,0.00618238135202409,0.0683910621572245,0.0687240138996021,0.998624956140941,-0.00274819697250288,0.0523511641313085
0.997582464663846,-0.0142636158055649,0.0680130535953101,0.0695486886163285,0.998336277024103,-0.0033246779776534,0.0575640903167791
0.997528270729447,0.0317673289338777,0.0626752415864898,0.0703242231833132,0.998020136552566,-0.00395580703559837,0.0627706828566926
0.997513881665614,-0.00185360303287782,0.0704458660263076,0.070528705483679,0.997676543422442,-0.00464151470464712,0.0679703688815477
0.997434864342467,0.00150535766146241,0.0715641341206275,0.0716412320077314,0.997305507084991,-0.00538172553794887,0.0731625762817511
0.997422081443403,-0.000956742270536977,0.0717514884398685,0.0718195924428738,0.996907037746352,-0.00617635809179401,0.0783467337705659
0.997068918413444,-0.0218661552270992,0.0733174139575969,0.0765834783749875,0.996481146367268,-0.00702532493457515,0.0835222709469683
0.995625318779623,-0.00973916943527698,0.0929267086670234,0.0935721602389209,0.996027844662785,-0.00792853265640704,0.0886886183584079
