"samp.1","samp.2","samp.3","ph","true.1","true.2","true.3"
0.999699995196262,-0.00927685842586133,0.022668469342707,0.0244957059673341,1,0,0
0.999538956763859,-0.011228344465375,0.0282098952848728,0.0303670435606833,0.999777729859618,-0.000444490876748458,0.0210782661670486
0.99891255544772,-0.000209772188516179,0.0466225542472275,0.0466399335061531,0.999111018246503,-0.00177717321843578,0.0421190559460615
0.99728723269601,-0.0146807222936715,0.072129410745349,0.0736748900206077,0.998000161540823,-0.00399567756449204,0.0630849595806533
0.996252837121824,-0.0154796379154211,0.0850920991439545,0.0865968293226757,0.996445653563128,-0.00709605949514983,0.0839387004592704
0.995411280940428,0.00123525583938966,0.0956810112799222,0.0958356170809837,0.994448185354833,-0.0110728066444787,0.104643201391647
0.995135899181207,-0.048600199100754,0.0856887554360406,0.0986716695682392,0.992008644871016,-0.0159188485011706,0.125161650530693
0.98850574592975,-0.0549266564262347,0.140852592016277,0.151765223024996,0.989128116585687,-0.021625568979651,0.145457566822621
0.986692913713643,-0.0315937606210425,0.159495856739609,0.163319959320428,0.9858078810097,-0.0281828217391645,0.165494864868923
0.986535130844331,0.0198766248741067,0.162337165780278,0.164287523829088,0.98204941412151,-0.0355789482235986,0.185237919084892
0.980607587102256,-0.083585647508513,0.177263080329986,0.197258290931022,0.977854386711043,-0.0438007983899708,0.204651627040617
0.978874836200812,-0.112052239624336,0.171021491772246,0.205912430062082,0.97322466363696,-0.0528337540887254,0.223701471871817
0.970640663427715,-0.0415235380003169,0.236922979663311,0.242916174113694,0.968162302997659,-0.0626617550542696,0.242353583649568
0.970594359624465,-0.140948378665803,0.195141342663867,0.243108603432005,0.962669555216358,-0.0732673274595401,0.260574799599801
0.969033662075956,-0.0371063309261398,0.244124726254554,0.24950947860272,0.956748862040698,-0.0846316149838294,0.278332723065504
0.967851791348402,-0.0660867695456453,0.242683845516568,0.254251654830537,0.950402855457286,-0.0967344123386366,0.295595781106793
0.965887390333901,-0.105626074361992,0.236441708691258,0.261947851796604,0.943634356521671,-0.109554201191932,0.312333280636454
0.95848359528219,0.00644350034138464,0.285074865392019,0.289160497998262,0.936446374104269,-0.123068188426967,0.328515462991123
0.956717974099413,-0.198841580096199,0.212491750569197,0.295289358912777,0.928842103552803,-0.137252346667604,0.34411355684111
0.944595324969822,0.0595337952110633,0.32279312147709,0.334436792897679,0.920824925271838,-0.152081456998114,0.359099829344773
0.935218888191821,-0.0500870817551509,0.350509508302568,0.361919560339542,0.912398403220058,-0.167529153801488,0.373447635456492
0.922972873332881,-0.0372307905555334,0.383059973537115,0.395061561271195,0.903566283325943,-0.183567971636542,0.387131465300597
0.922062463850649,-0.086106300876118,0.377341380857046,0.397420420852879,0.894332491822549,-0.20016939407047,0.400126989526988
0.919268802899432,0.0451505259211313,0.391032349077273,0.404577462286669,0.884701133502145,-0.217303904380021,0.412411102567838
0.908429501638853,-0.276007669835104,0.313967524983686,0.431284566424756,0.874676489891461,-0.234941038031153,0.423961963718442
0.894776112396781,-0.410292810368716,0.176169005343859,0.462866787276737,0.864263017348383,-0.253049436843868,0.434759035969201
0.885971270705652,-0.312603642730531,0.342540318847014,0.482212059004954,0.85346534508092,-0.271596904745906,0.444783122519672
0.868739647020538,0.0105809520335687,0.495156004859775,0.518144498638151,0.842288273089332,-0.290550465016191,0.454016400909776
0.868663571511268,-0.0527567277231295,0.492585350177242,0.518298082361244,0.830736770032341,-0.309876418916233,0.462442454707485
0.857484053265696,-0.0873754340121584,0.507037110995064,0.54043674495969,0.818815971018359,-0.329540405605262,0.47004630269664
0.852661057338692,-0.129392971688797,0.506188285300644,0.549738726390268,0.806531175322727,-0.349507463232541,0.476814425513003
0.84936900280525,-0.350274122345123,0.39481683891264,0.556007709987169,0.793887844031972,-0.369742091098267,0.482734789681195
0.843952225051927,-0.334374170383205,0.41945030219377,0.566187451042816,0.780891597616136,-0.390208312772519,0.487796869009778
0.820931615209279,-0.502686199174304,0.270883495823528,0.607755741614684,0.76754821343025,-0.410869740060032,0.491991663306436
0.79791545253687,-0.0547993567657546,0.600273238701295,0.646967351621347,0.753863623146066,-0.431689637697087,0.49531171437999
0.788075171885682,-0.244510673646839,0.564935442267629,0.663120476120962,0.739843910115191,-0.452630988665466,0.49775111930079
0.787155716197429,-0.49208531714518,0.371803602870978,0.664612694986439,0.725495306664791,-0.47365656000736,0.499305540895907
0.752544231973782,-0.407131932587593,0.517610633961941,0.718879295888187,0.710824191327075,-0.49472896902421,0.499972215460472
0.740574016103606,-0.422392276558283,0.522623087297228,0.73687214739696,0.695837086003772,-0.515810749741779,0.499749957671437
0.707835820574117,-0.495364498386409,0.503569721935848,0.784366613777838,0.680540653066891,-0.536864419523289,0.49863916269504
0.687738106218713,-0.361943779665189,0.629295636101487,0.812427623728679,0.664941692397025,-0.557852545712181,0.496641805484214
0.675780041914611,-0.654761844194445,0.338538420769306,0.828773884136037,0.649047138360529,-0.578737812186009,0.49376143726719
0.65546864378218,-0.69078389686172,0.305251478055202,0.8559933358326,0.632864056726917,-0.59948308570315,0.490003179233543
0.643037975173912,-0.522804408642907,0.559622830831424,0.872337752231719,0.616399641527842,-0.620051481924347,0.485373713428908
0.613305354911199,-0.442959766560331,0.653944330081747,0.910557691034153,0.59966121185906,-0.640406430991723,0.479881270874543
0.606854609272485,-0.617665434170617,0.500216847612676,0.918699141015367,0.582656208626796,-0.660511742548648,0.473535616932873
0.600135803089975,-0.717693367228007,0.353204258873636,0.927125453330811,0.565392191239959,-0.680331670084878,0.466348033945034
0.597175903635925,-0.611117404518507,0.519534847735144,0.930820684920611,0.547876834249687,-0.699830974492541,0.458331301171283
0.561562357497577,-0.650370228508141,0.511533268235833,0.974523539011331,0.530117923937694,-0.71897498671999,0.449499672069936
0.55102151414587,-0.697946319166636,0.457434395853807,0.987208466566623,0.512123354854955,-0.737729669412106,0.439868848955243
0.506327195886941,-0.826859605557046,0.24481822522703,1.03987599487201,0.493901126312264,-0.756061677427477,0.429455955079245
0.504576084445512,-0.579618762309596,0.639878945882991,1.0419054345606,0.475459338824212,-0.773938417124843,0.418279504187254
0.503047706381505,-0.612931163742061,0.609309768195218,1.04367477326638,0.456806190508187,-0.791328104313398,0.406359367601095
0.49720857084305,-0.770909290394531,0.398098609723284,1.05041782790167,0.43794997343998,-0.808199820763921,0.393716738888616
0.473652907344616,-0.771824931651527,0.424192407104499,1.07736247555725,0.418899069967619,-0.824523569180264,0.380374096182301
0.472705633824129,-0.865758594076005,0.164351576002385,1.07843774228929,0.399661948985082,-0.840270326533446,0.366355162213967
0.410262092298569,-0.878383408280176,0.245209305861139,1.14805489108297,0.380247162167534,-0.855412095663537,0.351684862136619
0.359768969774598,-0.754093767340007,0.549462353984584,1.20277605501052,0.360663340169756,-0.869921955057595,0.336389279208429
0.359411613106734,-0.785860304722275,0.503236399543821,1.2031590286772,0.340919188789477,-0.883774106715125,0.320495608417663
0.333950814920799,-0.942570728136498,0.0061053807387611,1.23030440332244,0.321023485097296,-0.896943922015986,0.304032108130978
0.32822881671834,-0.941919454649785,0.0710885703044445,1.2363684291706,0.300985073534919,-0.90940798550918,0.287028049851082
0.326136808321585,-0.768884825349244,0.549955368739566,1.23858228650664,0.280812861983446,-0.921144136544666,0.269513666173068
0.315454166033736,-0.780619835971749,0.539556615027005,1.24986110767482,0.260515817803465,-0.932131508674191,0.251520097031961
0.296043739136877,-0.740324652292978,0.603554068601263,1.27024827185347,0.240102963848695,-0.942350566751072,0.233079334337056
0.25495106411518,-0.961040329661662,-0.106777524181548,1.31299923221399,0.219583374454963,-0.951783141662972,0.214224165091465
0.225465363923967,-0.967610925627646,0.113553803444195,1.34337565381102,0.1989661714063,-0.960412462635919,0.194988113098026
0.216709312023369,-0.808120339852747,0.547703012953771,1.35235391560881,0.178260519879937,-0.968223187052135,0.1754053793552
0.210952896028588,-0.899395447684568,0.382866431463281,1.35824663594426,0.157475624372018,-0.975201427728643,0.155510781248951
