"","t","","",""
"1",-0.11494049674363,1.03925930629824,-0.25524285139931,-0.122110575041848
"2",0.0832823338379265,1.00918318546327,-0.134948929056699,0.0154754117307785
"3",-0.203455259841475,1.09047294407459,-0.350835775465915,-0.256993191372717
"4",-0.381049975189722,1.15751315129757,-0.551614391278634,-0.18856897613639
"5",-0.107216427006882,1.00296974623349,0.022006973228933,-0.0739189081965012
"6",-0.294523625678419,1.09321392282266,-0.416719804110024,-0.146496709573332
"7",0.105229391449785,1.00180500176106,0.0554534499064335,0.023198630282011
"8",0.157928148574943,1.08698035556156,-0.179531535844982,0.386386750567189
"9",0.0525350717287835,1.03075869433213,0.215473369279745,0.126628247529977
"10",0.184524546025175,1.01942532716335,0.198059786805907,0.000564369127403327
"11",-0.322569700428363,1.03823629915515,-0.266710714570244,-0.0824621586960517
"12",-0.338506386732268,1.04581694477029,-0.275874052051396,-0.132765166265169
"13",0.510842817907961,1.17390923698249,0.562603105333808,0.248073865091751
"14",0.197719341821034,1.06589023027006,0.273254187714542,0.24789943905067
"15",-0.598187599977672,1.08188842315331,-0.173178419078171,-0.374822351679764
"16",0.203902987985953,1.06418605994697,-0.0295986974152741,0.362789039659117
"17",-0.476157776445042,1.07054872890284,-0.202593003411145,-0.324084334586437
"18",-0.235962759133586,1.00003176255443,0.00690022578877407,-0.0039891104001703
"19",-0.014002841861123,1.01446558506616,0.159305894250522,-0.0613355960325054
"20",0.119040805588884,1.09509805571669,0.3993146184191,0.199468261012343
"21",0.177498274193028,1.07275238292964,0.347844865760575,0.172631470031452
"22",-0.0126883905042788,1.00544129324719,-0.10015581014966,-0.0296817765613873
"23",-0.119949661490008,1.00449682412776,-0.0540609710350047,-0.0780466597203527
"24",-0.0584660375137525,1.00174703100793,-0.0111504806464482,-0.0580756482060415
"25",0.121571437853536,1.02995231100529,0.243240162358638,-0.0404473282291069
"26",0.0805378918818189,1.0031518731445,0.00384341432431497,0.079365664866134
"27",0.156179432942813,1.03070922858521,-0.0194294504261832,0.248965881893205
"28",0.236095663295922,1.00137725205281,0.0524809359773875,-0.0014670677465709
"29",0.315626868014775,1.04625038697129,0.307536595579778,-0.00781758381944453
"30",0.165346345065976,1.0244736863444,-0.0704021774254249,0.21116312989214
"31",-0.119693890073747,1.01876259368534,0.172334423558789,-0.0904326752293183
"32",-0.0347840528472963,1.06192438393636,-0.22136118429181,0.280504230427169
"33",0.363313627995746,1.04635210235372,0.220507337252579,0.215009851676216
"34",0.00251384334997282,1.03670157360024,0.0792818984864919,0.261657282103132
"35",-0.378227681096971,1.03760551129181,-0.185510511680512,-0.205453272349611
"36",-0.0382410781424955,1.03679864683796,-0.0416064348929227,-0.270592569485042
"37",-0.255783620880489,1.02116845111068,-0.196202346651912,-0.0654953793183769
"38",0.289920420586337,1.06831893371027,0.260497668239004,0.271009794963002
"39",-0.0109818002980095,1.02312398418655,-0.109294311082826,-0.186647905379873
"40",-0.232393331816797,1.00631546313699,-0.0990873276868525,-0.0534089209822994
"41",-0.0845556546862275,1.00845590740932,-0.0893359309535004,-0.0948810235475241
"42",-0.532832509542741,1.2380006648712,-0.552071418118709,-0.477349762247705
"43",-0.0927278098559349,1.04358143721795,-0.123581981042135,-0.271642614601571
"44",0.0549568252731076,1.02403654980783,0.148341590539672,0.163234885543751
"45",-0.0150299132657242,1.00715713120549,-0.070017510500512,-0.0972781330072947
"46",0.00916319580246735,1.02505371061062,0.225090809342992,-0.00832088852989167
"47",-0.268646640503142,1.01159082638956,-0.0253994465466055,-0.150568483258074
"48",-0.0966328470814092,1.04519086456344,-0.207818490019167,-0.221890555393926
"49",0.0946849790649578,1.04503876583727,-0.300567641019722,0.0420132749796621
"50",-0.316190983537013,1.05011436059187,-0.216333387511774,-0.236516459826689
