"","t","","",""
"1",0.77334170974791,1.28181544890885,0.559282650166704,0.574677093926581
"2",0.497388493502513,1.23957129545837,0.457424108937381,0.572101547880436
"3",0.627872321754694,1.2925625530318,0.669088544310041,0.47226949231678
"4",0.844629666302353,1.36224461054666,0.626872780155739,0.680250612982618
"5",0.487056206678972,1.15438821910406,0.57576363170941,0.0332926539501538
"6",0.216128937201574,1.0519616412225,0.274033115720387,0.177564484320803
"7",0.411311655770987,1.07491056926621,0.215609193001602,0.330068792546941
"8",0.0514717604964972,1.01412516496736,0.0559227944315393,-0.159130422242386
"9",0.415072198258713,1.15921405944231,0.447795891364048,0.378491843090697
"10",0.680780610768124,1.16939199334513,0.503838537685483,0.337082129521343
"11",0.213874433655292,1.01028535278114,0.130620034270327,0.0601240442030027
"12",0.158119453117251,1.09183697316825,0.290098034521062,0.328559136753535
"13",0.830657953862101,1.2714431590491,0.583824812782204,0.525086940108566
"14",0.83603460364975,1.62539669128189,0.893258539641316,0.918696677575342
"15",0.55616796342656,1.07232458743908,0.31570845871054,0.224071840990815
"16",0.945279159815982,1.48885718887707,0.5693160660459,0.944761846082357
"17",0.719896617345512,1.23045241964219,0.483823218746649,0.529082460496418
"18",0.648257753811777,1.47850335492421,0.845277054375564,0.686643191088576
"19",0.624149025417864,1.19281762311542,0.564738058737273,0.322311661328578
"20",0.44369536684826,1.0485761706622,0.272247228579639,0.15935316818721
"21",0.93502106051892,1.23525656878999,0.345762530315906,0.637422201816318
"22",0.525397581979632,1.33952807566113,0.498056702637072,0.739104178342062
"23",0.817259907256812,1.41649828534035,0.73112957387196,0.686962108548915
"24",0.83508462854661,1.51996869531664,1.07866969609666,0.383114240749826
"25",0.280212454497814,1.10908629969962,0.400585012190783,0.263825829269048
"26",0.171073341043666,1.0886640456723,0.234323153844971,0.36094606787126
"27",0.472912445198745,1.04603396601507,0.219042893916733,0.214958760421155
"28",0.331783929141238,1.01407134816119,0.0817368476431862,0.147172643173978
"29",0.709139302838594,1.27464300009185,0.517494539244248,0.597422948618086
"30",0.316593984607607,1.04997055242859,0.227428966796645,0.225198192774758
"31",0.728829733328894,1.15331470837946,0.411090301769073,0.401421948024534
"32",0.404665272450075,1.08570113487892,0.32998536773654,0.26430401313099
"33",0.0179928743746132,1.01647772931937,-0.170536519766036,0.0643760019599721
"34",0.809963287319988,1.26040111850786,0.587233164031235,0.493728863444023
"35",0.624048992991447,1.14707923414045,0.369329037815708,0.423540825921622
"36",0.0443853116594255,1.01001367047689,0.0681519295289413,0.124430418514469
"37",0.626860487740487,1.24723720791221,0.613229070809352,0.423734302971742
"38",0.341910381568596,1.12381711668074,0.446699592069465,0.251841986550253
"39",0.708219618303701,1.19925864893134,0.461092768375304,0.474989227234287
"40",0.998274439014494,1.75483027583153,0.948792652861455,1.08591979393097
"41",0.634775122860447,1.24523191093584,0.453457996112742,0.58734858284868
"42",0.00609126593917608,1.02897394094214,-0.198032356379572,0.139894806782668
"43",0.356523030204698,1.12310967984475,0.142983282044894,0.490847363257306
"44",0.429450934985653,1.11399244239312,0.355574649881199,0.338446199669683
"45",0.762161454185843,1.27248963096869,0.537059061818709,0.575149915275358
"46",0.849822096293792,1.28431473249555,0.716292361348232,0.369309606129177
"47",0.728957888437435,1.28365993263679,0.654625969072912,0.468238895514289
"48",0.073290649568662,1.00492156714371,0.0663514339595971,-0.0739245786060478
"49",0.280566102126613,1.13430358503599,0.321049570183163,0.428452793794968
"50",0.893527648644522,1.35071876932532,0.445384047763071,0.7912485347891
"51",0.567258157767355,1.20728705754204,0.330139876707062,0.590380979636338
"52",0.00654138717800379,1.00295078973061,-0.0649627948007198,-0.0411110923344354
"53",0.848150965990499,1.44426666905872,0.606936247584345,0.847074142399714
"54",0.852425042307004,1.4895222900907,0.841087491061901,0.715016422927649
"55",0.732620978262275,1.2342302666763,0.463979044787575,0.555020537618075
"56",0.88899785396643,1.58667465874609,0.912373882049443,0.827713943377203
"57",0.0394529204349965,1.03341466040414,0.256396758556499,-0.04697406241662
"58",0.125524444738403,1.00295649220378,0.041640522476235,0.0647131527714417
"59",0.389866784214973,1.1143690993414,0.44727390368583,0.204363755711727
"60",0.338601981522515,1.06332179644131,0.240928117687364,0.269456647523856
"61",0.615083568263799,1.11938672450984,0.389639767969276,0.318131246855305
"62",0.830012628342956,1.36310212628521,0.777655595303618,0.503288368409439
"63",0.111965806223452,1.01220179976324,0.153545910255324,0.0312431894626728
"64",0.289691532496363,1.03374704857448,0.163303614153434,0.204853337880703
"65",0.916941784787923,1.43714209197966,0.800944422841097,0.651049478964085
"66",0.692671418655664,1.19309427999895,0.565370254469788,0.322227305371502
"67",0.671632681507617,1.1868560591847,0.263657561275667,0.582333234158587
"68",0.397947889519855,1.0834907397435,0.360207473563567,0.210244522161395
"69",0.36169558763504,1.06082791636818,0.17717844113817,0.306534937881304
"70",0.145451515680179,1.08117363624035,0.0902781105847075,0.400981663484042
"71",0.108966055326164,1.00165030199276,-0.0574259442180883,-0.00236398241380017
"72",0.576301507651806,1.29576785180479,0.719135589201478,0.402316206626879
"73",0.885814080014825,1.62900883409668,1.02109154251242,0.781691654921958
"74",0.779050576966256,1.28009521187334,0.563970818560299,0.566198434538184
"75",0.747089996002614,1.16660100379913,0.423602891610205,0.426049870654387
"76",0.184849230339751,1.01271785165198,0.0812407711128007,0.137830998558403
"77",0.57054410292767,1.2422126806206,0.533147987415262,0.508768677701038
"78",0.174321263330057,1.02557191990445,0.147307271682643,0.173488704548471
"79",0.0704874640796334,1.01797929019565,-0.167121247255815,-0.0913910497965028
"80",0.145832722075284,1.0119658448522,0.0587059442054703,0.143626192814471
"81",0.961859767790884,1.41461393002031,0.705060634008997,0.709945119976425
"82",0.439611575799063,1.00034501359113,0.0227077285514851,-0.0132100446886788
"83",0.0662413139361888,1.01150239281939,0.0655160023060375,0.137276160061357
"84",0.530820662155747,1.17535526577077,0.345578539259875,0.511894006585438
"85",0.909715370740741,1.39648760825626,0.720995785143498,0.656005120268574
"86",0.242312509799376,1.05444432973927,0.271294036565675,0.19558218283678
"87",0.664493537973613,1.2738202251273,0.624167562749576,0.482734730006675
"88",0.201163577381521,1.07239891316985,0.379915650519405,0.0755217019027358
"89",0.963042994961143,1.33868749463865,0.553094899405233,0.697259091409949
"90",0.725218618288636,1.25083796996691,0.565062128470561,0.495278121946916
"91",0.427268856903538,1.21977037854875,0.36267906644843,0.596911778360134
"92",0.640312129398808,1.22301951887702,0.619111468362266,0.335377001740587
"93",0.625498168170452,1.26131770103302,0.638988309865609,0.427336264309858
"94",0.609122558496892,1.10717478921866,0.342617836806571,0.329316005962924
"95",0.26207369286567,1.03493796154599,0.238206837310999,0.119808542714047
"96",0.845587357645854,1.39702189633424,0.418647849779686,0.881137989597631
"97",0.00318527268245816,1.01350439037555,-0.0461734128972447,0.158300869397274
"98",0.620600980008021,1.1482309513692,0.473489851034028,0.306988075745599
"99",0.366411108523607,1.10315422024137,0.274909182826644,0.375997572909625
"100",0.33949668565765,1.17500255714438,0.349725717655275,0.508254790145978
"101",0.151626341743395,1.03041457461834,0.248026006265612,-0.015404408519092
"102",0.676257961662486,1.28409318320635,0.601341585486738,0.535988433383887
"103",0.622598052024841,1.09740684031367,0.229467710736346,0.389417953998846
"104",0.0129767728503793,1.00418576827364,0.0786424363237177,-0.0469512983035214
"105",0.627192006679252,1.3319838743812,0.661019905542553,0.580718284616615
"106",0.832687864080071,1.33584872845653,0.489926373342087,0.737878021100236
"107",0.745133501011878,1.28436983639445,0.684596749878178,0.425362394548637
"108",0.316631848923862,1.00898365094274,0.0583604560626938,0.121004400903044
"109",0.399267921224236,1.13975862301748,0.264853748547241,0.478437258815806
"110",0.139125017914921,1.07586151444686,0.363741370030622,0.158651233831103
"111",0.413384677842259,1.04842711702271,0.238492005670091,0.205720642960335
"112",0.081536449259147,1.03438237510936,-0.241534709897183,-0.107739880507439
"113",0.2543703278061,1.01581299155645,0.0167903060441547,0.177747347203293
"114",0.91209858446382,1.44796167011621,0.721695939007918,0.758780580764437
"115",0.722507263766602,1.21433860908477,0.576384480325404,0.377358169851878
"116",0.144926944514737,1.00024965551332,-0.0197732920310131,0.010411065112467
"117",0.876318213529885,1.27377303983509,0.581671708640349,0.533062642077037
"118",0.326393620343879,1.0205106911088,0.201050758401711,0.0319478201675755
"119",0.222641083877534,1.0942298242235,-0.111258103594117,0.430070392615943
"120",0.4779656031169,1.0428212829534,0.266119476406332,0.129060654181677
"121",0.94896294362843,1.40177853245747,0.712085480033517,0.676695886779328
"122",0.38857946684584,1.04915886663653,0.235637747971959,0.212624502757228
"123",0.428620133548975,1.13274454075779,0.365286749278299,0.386879548979093
"124",0.625979295000434,1.29729578967497,0.601468307026136,0.566755892383578
"125",0.210442269220948,1.00752750745401,0.122670023683953,0.00798395677965196
"126",0.682828720426187,1.16121340735554,0.366115408694415,0.463007651058589
"127",0.762340636225417,1.15285647052132,0.470014250794931,0.328883939517506
"128",0.383606979623437,1.04614701472196,0.272617338341959,0.141786329549157
"129",0.34743864228949,1.11659275430856,0.188010735931592,0.459816639704177
"130",0.893584672827274,1.06338857792783,0.253499994603953,0.257939955034421
"131",0.103552036685869,1.02403770149947,0.115577414831891,0.187869835985186
"132",0.40475310664624,1.01813246040389,0.187787877049544,-0.0364612144791768
"133",0.498205027077347,1.15989881989208,0.587386011464868,0.0185187991628459
"134",0.0692904344759881,1.00190303529868,0.0298178887825216,-0.0540424430356592
"135",0.08111317967996,1.028255277262,-0.00868091239974905,0.239235358960724
"136",0.578913344070315,1.27245593521325,0.218131352270121,0.756017738030149
"137",0.695166360586882,1.32569344535865,0.632820213095425,0.597496183221906
"138",0.914945062249899,1.40709021087501,0.739551874381642,0.658001433614615
"139",0.383222083793953,1.08651353706184,0.167392644204798,0.390501432628297
"140",0.757971957791597,1.52064225449531,0.707168963052399,0.901257412647441
"141",0.670567495981231,1.16836155564447,0.539300482221188,0.272440295448308
"142",0.249991081422195,1.06839736143355,0.374265662505165,-0.0373916539851946
"143",0.224677864694968,1.03966306376924,0.130616553715044,0.252663020764104
"144",0.717052894411609,1.18935919434213,0.526063267569027,0.371258308567984
"145",0.91919074463658,1.79388100107128,1.22444391604103,0.847788972843247
"146",0.995722675928846,1.47027956323828,0.816919843859828,0.703110206713134
"147",0.557860546978191,1.1903229004301,0.267852744773057,0.587472139259273
"148",0.81999339023605,1.29815764274116,0.604348135321378,0.565664738816953
"149",0.707702431362122,1.29930005538824,0.441727322312992,0.702180608286832
"150",0.184003291185945,1.00057491431088,-0.00218367911791524,-0.0338436211674548
"151",0.963529150467366,1.38226642544136,0.614161569474628,0.730387594009442
"152",0.449616649420932,1.16021237965872,0.552122534726895,0.203109508787998
"153",0.556320826057345,1.25241161835844,0.715399030480974,0.238199683010028
"154",0.680792064405978,1.19740430686836,0.535630604396831,0.383245260558274
"155",0.566608241759241,1.0995419048936,0.148239014913631,0.432455309915929
"156",0.165087137138471,1.01572000207066,0.12597879548105,0.125763530864739
"157",0.96106010209769,1.64946838295062,0.767377989984186,1.06389706590514
"158",0.649308721302077,1.25232235213359,0.59945682506786,0.457124478159901
"159",0.529435201315209,1.22835438540263,0.51765692431541,0.490801186679692
"160",0.444928393466398,1.07887555103312,0.0508332367878673,0.401731796917648
"161",0.125296857440844,1.01361380283873,0.0119833240671403,0.165134312756296
"162",0.887544948607683,1.68835324600204,1.03745345352865,0.879901707605515
"163",0.813006254844368,1.30803065112762,0.560488955469692,0.629917705010606
"164",0.385294940089807,1.10612512216311,0.380306196595595,0.280855804126165
"165",0.849405652610585,1.33570095536119,0.577874527884652,0.670938202947852
"166",0.352709895931184,1.02908834156724,0.141065840348866,0.19779596415571
"167",0.758836463559419,1.18419807612914,0.448897889928016,0.448124723627398
"168",0.70628407294862,1.34278530926712,0.624114167294242,0.643081560119869
"169",0.374880555085838,1.04757890269774,0.11226941220888,0.291233817506958
"170",0.101033873157576,1.01926344412341,0.0803329150652195,0.180123822087608
"171",0.142337396275252,1.0420521271776,0.250481390340488,0.152091120215698
"172",0.707109826384112,1.15398288402902,0.340475658539602,0.464492004854714
"173",0.953914366895333,1.51238916624069,0.846583240093615,0.755392485900413
"174",0.991795595502481,1.6869676370506,0.900418290733134,1.01740194130408
"175",0.218581947963685,1.05485327415901,0.333983006509213,0.0342166825840628
"176",0.789216698147357,1.40648856243967,0.807738386076647,0.570761575381443
"177",0.223857845179737,1.01689617072891,0.148691371607354,0.109401545019423
"178",0.161816409090534,1.02651383914242,-0.0402992629578553,0.228268769997043
"179",0.0337421561125666,1.05022790861477,-0.300176306956263,0.113458559727571
"180",0.0374483782798052,1.00818917314741,0.00528337202558378,-0.128130772383876
"181",0.873592815129086,1.31480444218486,0.52493886411415,0.673164103418755
"182",0.163271205499768,1.08474391484442,0.307994197870433,0.286022612515422
"183",0.475758966291323,1.25230487591842,0.535278721461925,0.530795810645799
"184",0.193281180225313,1.01009769398263,0.137927964005486,0.0356823224347471
"185",0.461479011923075,1.08144948397215,0.0458648333204469,0.40918138208882
"186",0.497362335445359,1.10949037428628,0.327689879829364,0.351551181609924
"187",0.840688166208565,1.57876662333058,0.799005165920998,0.924172492435372
"188",0.562658990733325,1.24087661595775,0.503186576973294,0.535329846715693
"189",0.455355653306469,1.0884581964861,0.282461995927517,0.323969854082771
"190",0.9757331374567,1.47646168261059,0.801857220557544,0.732778341694825
"191",0.997456615325063,1.5910957777686,0.789609846055731,0.952943893964852
"192",0.0389724527485669,1.00485453919896,0.0330776522704136,0.0929436058534125
"193",0.424094733083621,1.16562753780888,0.341928373774348,0.491703715774467
"194",0.613034375943244,1.31137177484384,0.535613104963533,0.657886413941194
"195",0.665231091668829,1.23328712224925,0.502963862765418,0.51771080600845
"196",0.743505044141784,1.33267808129252,0.699249291165872,0.535799680068521
"197",0.0175493124406785,1.00998862338928,0.137985454502229,0.0322030079585922
"198",0.981394281843677,1.43377910284157,0.548028471998941,0.869130202917659
"199",0.300996926147491,1.18051770275392,0.420677153499811,0.465459750181148
"200",0.0719483233988285,1.00949722795638,0.0547416227024511,0.126838511484146
