"theta.1","theta.2","t","true.1","true.2"
-2.55563435724078,3.12533607321538,0.00176175101660192,-1.5707963267949,1.5707963267949
0.318236970963188,2.23452009458165,0.00271327304653823,-1.59181032447777,1.61282432216065
-2.52586136053227,1.8854279652944,0.00522447936236858,-1.61282432216065,1.6548523175264
2.82609811168683,0.744979956195755,0.00791985401883721,-1.63383831984352,1.69688031289215
0.262408166255244,0.782120000096062,0.01168078253977,-1.6548523175264,1.7389083082579
-2.72702887397045,2.23761825412904,0.01288419123739,-1.67586631520927,1.78093630362364
-0.933069009507287,2.28320167538633,0.013519685016945,-1.69688031289215,1.82296429898939
-1.4902903656178,-2.96024985626367,0.0184134531300515,-1.71789431057502,1.86499229435514
2.26343381073023,1.54137630815104,0.021250766236335,-1.7389083082579,1.90702028972089
-0.855438001167758,-2.13398102548556,0.0220091729424894,-1.75992230594077,1.94904828508664
1.12891562089395,2.66803410549228,0.0229306572582573,-1.78093630362365,1.99107628045239
-2.10143218580681,-1.8685728987834,0.0242754863575101,-1.80195030130652,2.03310427581814
0.202595059406388,0.909003821132771,0.0265752009581774,-1.8229642989894,2.07513227118389
1.07071106959262,2.14246802380287,0.038734941277653,-1.84397829667227,2.11716026654964
-2.32992505505613,0.274394675116703,0.0401108886580914,-1.86499229435514,2.15918826191539
-1.31717858950668,2.92623188122625,0.0464073622133583,-1.88600629203802,2.20121625728114
-1.43797854006204,0.634787531256688,0.048541450407356,-1.90702028972089,2.24324425264689
-1.92439956990768,0.234075204468604,0.0488163104746491,-1.92803428740377,2.28527224801264
-1.40497341273355,-2.47555715531434,0.0515376203693449,-1.94904828508664,2.32730024337839
-1.87531492808297,0.337580486077762,0.056357481982559,-1.97006228276952,2.36932823874414
-2.15527417713764,1.67333257318139,0.0583460698835552,-1.99107628045239,2.41135623410989
-2.25469526538321,0.961657665347091,0.0596842034719884,-2.01209027813527,2.45338422947564
-0.387747319785317,-3.05707661568546,0.0648590989876539,-2.03310427581814,2.49541222484139
2.1141958178915,1.67341831627559,0.0649465238675475,-2.05411827350102,2.53744022020714
-2.13981760616647,2.459572738721,0.065953663084656,-2.07513227118389,2.57946821557289
1.53046535624808,-1.68818197725894,0.071933685336262,-2.09614626886677,2.62149621093864
-2.76382255220263,0.051223721265468,0.0767605158034712,-2.11716026654964,2.66352420630439
-1.14941415842477,-2.73122879433935,0.0778061787132174,-2.13817426423252,2.70555220167014
-1.28256425606292,2.46709669101225,0.0791709602344781,-2.15918826191539,2.74758019703589
-0.929431952292256,1.5506237334467,0.0858768094331026,-2.18020225959827,2.78960819240164
-2.0910227161121,-1.56784423605161,0.0884097497910261,-2.20121625728114,2.83163618776739
-2.70152624690374,2.97058384249646,0.0900393328629434,-2.22223025496402,2.87366418313314
-0.683399356505438,-1.64130744334582,0.0904734712094069,-2.24324425264689,2.91569217849889
-1.57952327878486,1.12090580428698,0.0935565098188818,-2.26425825032977,2.95772017386464
-0.0729262668816784,3.09870439546176,0.0974004974123091,-2.28527224801264,2.99974816923039
-1.56390958142388,1.67481996925965,0.098515504039824,-2.30628624569552,3.04177616459614
-2.02784641649429,2.89162424732341,0.102287124842405,-2.32730024337839,3.08380415996189
-0.630284479567746,2.7238478639052,0.10411008936353,-2.34831424106127,3.12583215532764
-2.91454266512386,1.89397870044027,0.104829420335591,-2.36932823874414,-3.1153251564862
-0.86520594589764,-2.45917668101449,0.108926665969193,-2.39034223642702,-3.07329716112045
-2.98981735551984,2.65739105063606,0.111624410608783,-2.41135623410989,-3.0312691657547
1.61598117271455,-2.22128986287242,0.116935598663986,-2.43237023179277,-2.98924117038895
-0.851054423429217,2.29060223226956,0.11699532577768,-2.45338422947564,-2.9472131750232
-1.8760915701979,-2.62841276004568,0.117604588158429,-2.47439822715852,-2.90518517965745
-1.99076899327578,0.834448486883624,0.118723266292363,-2.49541222484139,-2.8631571842917
-2.19907904329984,2.24081118226438,0.120689488947392,-2.51642622252427,-2.82112918892595
1.94604941811581,2.16859284992362,0.124317692359909,-2.53744022020714,-2.7791011935602
1.39245356955314,1.37300656420563,0.124984405003488,-2.55845421789002,-2.73707319819445
3.0780440371347,1.89819825314801,0.125486601842567,-2.57946821557289,-2.6950452028287
-2.24708307117098,-2.94822780342291,0.12830280396156,-2.60048221325577,-2.65301720746295
2.93728095118061,1.3247768907577,0.135285338852555,-2.62149621093864,-2.6109892120972
3.06405795906317,-2.40249312723736,0.135312618687749,-2.64251020862151,-2.56896121673145
-2.19232894298124,-2.78783727399446,0.140601980499923,-2.66352420630439,-2.5269332213657
-2.35279629308378,1.19470215211117,0.140614909585565,-2.68453820398726,-2.48490522599995
0.426603211004763,-3.09285068516047,0.143503545084968,-2.70555220167014,-2.4428772306342
1.92452070733644,-2.89174761935192,0.144406099338084,-2.72656619935301,-2.40084923526845
-0.672222215593036,3.11634854245716,0.149369459599257,-2.74758019703589,-2.3588212399027
2.69297465419117,1.85989716794099,0.15185942244716,-2.76859419471876,-2.31679324453695
2.73147201375824,-0.0458351615538035,0.15246474230662,-2.78960819240164,-2.2747652491712
3.09752786492559,2.49648388540322,0.159837235929444,-2.81062219008451,-2.23273725380546
-2.25252957076347,1.86523199909924,0.163874855032191,-2.83163618776739,-2.19070925843971
2.94690285741986,-3.00300273346276,0.16724918759428,-2.85265018545026,-2.14868126307396
2.71976413367326,-2.53028903229017,0.170409930869937,-2.87366418313314,-2.10665326770821
0.685532872750923,-2.39154812485612,0.171369592892006,-2.89467818081601,-2.06462527234246
2.85428806361545,-1.94880396439641,0.172083052573726,-2.91569217849889,-2.02259727697671
2.13295410001637,-1.89892770809857,0.174215444829315,-2.93670617618176,-1.98056928161096
1.02037645321809,-1.3341243376395,0.195369999157265,-2.95772017386464,-1.93854128624521
-1.67339880936034,-1.96066208413704,0.199681962374598,-2.97873417154751,-1.89651329087946
-1.27790968311798,-2.48831210280281,0.203196889720857,-2.99974816923039,-1.85448529551371
2.74543132037239,3.02271601044469,0.20593886054121,-3.02076216691326,-1.81245730014796
-2.67521705048904,-1.36563609150382,0.205960736609995,-3.04177616459614,-1.77042930478221
-2.59598906489769,-3.02888519987065,0.2100403632503,-3.06279016227901,-1.72840130941646
-2.00912865572528,1.80928668426074,0.210047520929947,-3.08380415996189,-1.68637331405071
-2.78670481380139,-1.52718663332933,0.213354820618406,-3.10481815764476,-1.64434531868496
2.77285781918809,-2.93523340124939,0.221799226244912,-3.12583215532764,-1.60231732331921
1.93604013835785,-0.370421966168346,0.222775333561003,3.13633915416907,-1.56028932795346
-1.13965899452152,-1.00582527501854,0.224823615513742,3.1153251564862,-1.51826133258771
2.54944952422277,0.348995263184431,0.227711652871221,3.09431115880332,-1.47623333722196
-2.59030888088788,0.273492976007446,0.22836341522634,3.07329716112045,-1.43420534185621
2.03573681273123,-2.95988402170514,0.230488678673282,3.05228316343757,-1.39217734649046
2.8812865966104,-1.67460833357581,0.231208856450394,3.0312691657547,-1.35014935112471
-2.20973160910378,0.58581315633308,0.231974045047536,3.01025516807183,-1.30812135575896
-1.58438665138586,-1.51158919896945,0.24195114010945,2.98924117038895,-1.26609336039321
-1.21532118807991,-1.19874692422969,0.242893821327016,2.96822717270608,-1.22406536502746
