"theta.1","theta.2","t","true.1","true.2"
1.41893165074699,-3.1398091710067,0.00186062813736498,-2.70110583432284,-2.25643240537536
-2.21249533728747,2.9587393174917,0.00415028003044426,-2.69481635954088,-2.24385345581144
-1.55627981384183,3.01927600409956,0.00416795094497502,-2.68852688475892,-2.23127450624752
-2.85218464859179,2.65288137991462,0.00559149612672627,-2.68223740997696,-2.21869555668359
-2.32360204036137,-0.553855385931387,0.00566603685729206,-2.675947935195,-2.20611660711967
-1.85225095846181,-1.53218973392256,0.00639863754622638,-2.66965846041303,-2.19353765755575
-2.64190988387167,1.63968042791603,0.00686885579489172,-2.66336898563107,-2.18095870799182
1.4778226305468,-0.316089850854468,0.0109082052949816,-2.65707951084911,-2.1683797584279
2.60622856354992,-1.94930527331422,0.0124920855741948,-2.65079003606715,-2.15580080886398
-3.00536135103513,-0.763113636680183,0.0130587047897279,-2.64450056128519,-2.14322185930005
1.77937617919633,-2.56347135883003,0.0134762541856617,-2.63821108650323,-2.13064290973613
-2.0621445108184,-1.75939828682181,0.0159051744267344,-2.63192161172126,-2.11806396017221
-0.28152106370734,2.59732680450822,0.0168846752494574,-2.6256321369393,-2.10548501060829
2.27063511699997,-2.70993664461816,0.0178405290935189,-2.61934266215734,-2.09290606104436
-1.53440819422187,2.29529522224847,0.0183516503311694,-2.61305318737538,-2.08032711148044
-1.74425817381201,2.10129777440468,0.0189257410820574,-2.60676371259342,-2.06774816191652
3.06253521351284,-2.40554764558328,0.0199251824524254,-2.60047423781146,-2.05516921235259
-2.70343377984051,-2.16332099227202,0.0199928062502295,-2.59418476302949,-2.04259026278867
3.12509857660498,3.0892374691086,0.0204904996789992,-2.58789528824753,-2.03001131322475
-1.32173507132238,-2.32460987438813,0.0215005858335644,-2.58160581346557,-2.01743236366082
-2.23820693131608,-1.31733722617475,0.0224246885627508,-2.57531633868361,-2.0048534140969
-0.494124840962535,-2.91934264234718,0.0226921318098903,-2.56902686390165,-1.99227446453298
2.93132281860064,1.04566645431537,0.0230068673845381,-2.56273738911969,-1.97969551496905
-1.09293752106127,-1.26259305557914,0.0243812857661396,-2.55644791433773,-1.96711656540513
-0.424869462194956,-2.18903683532387,0.0250549658667296,-2.55015843955576,-1.95453761584121
-2.99418765377339,-1.62367545676292,0.0270369888748974,-2.5438689647738,-1.94195866627728
-2.82813036770904,-0.316751737437905,0.0273539845366031,-2.53757948999184,-1.92937971671336
-1.9182324232611,-2.33375279740095,0.0274019043426961,-2.53129001520988,-1.91680076714944
-0.674175052378021,-0.654223368893166,0.0282898037694395,-2.52500054042792,-1.90422181758552
-2.57029093434088,-2.79395940896919,0.0297033074311912,-2.51871106564596,-1.89164286802159
3.04684287655954,-2.23196206558905,0.0311755826696754,-2.51242159086399,-1.87906391845767
2.92792977079008,-1.91753373841173,0.0312276210170239,-2.50613211608203,-1.86648496889375
3.01518275688288,-2.83246763710684,0.0312338266521692,-2.49984264130007,-1.85390601932982
