"theta.1","theta.2","t","true.1","true.2"
-1.54672903645024,-0.136691593083596,0.00366007699631155,-1.5707963267949,1.5707963267949
-1.14736198015175,1.40372565221141,0.00392183172516525,-1.58128578473677,1.59177524267863
-2.2849306394247,1.42444042850791,0.00723377661779523,-1.59177524267863,1.61275415856237
-0.942285971259668,-2.02864136050216,0.00943277101032436,-1.6022647006205,1.63373307444611
0.598000603227534,0.942944123556818,0.0131584766786546,-1.61275415856237,1.65471199032985
-2.84418715017815,1.10589931303836,0.0132332311477512,-1.62324361650424,1.67569090621359
-1.20680388537672,0.446911888054051,0.0153884228784591,-1.63373307444611,1.69666982209733
-2.50657739618044,3.0079956686791,0.0161781148053706,-1.64422253238798,1.71764873798106
0.369012132210145,3.12987464914995,0.0225271284580231,-1.65471199032985,1.7386276538648
-1.86633007729888,-2.63123619747568,0.0242205965332687,-1.66520144827172,1.75960656974854
-1.93647377761171,2.28657784782595,0.0242819944396615,-1.67569090621359,1.78058548563228
-2.12651636620039,-2.8493074817689,0.0261999361682683,-1.68618036415546,1.80156440151602
-1.22695837274713,2.26933529515725,0.0285628032870591,-1.69666982209733,1.82254331739975
-1.75457894975212,2.93452364094903,0.0321211442351341,-1.70715928003919,1.84352223328349
-2.29078910532949,1.30631052389314,0.0322790965437889,-1.71764873798106,1.86450114916723
-1.507547947506,2.02659117588906,0.0327118479181081,-1.72813819592293,1.88548006505097
0.375736452994382,2.1269488253295,0.0338210251647979,-1.7386276538648,1.90645898093471
-2.31037339140744,1.37931131407245,0.0345098432153463,-1.74911711180667,1.92743789681845
2.63925841880796,-2.67518954157102,0.0354245605412871,-1.75960656974854,1.94841681270218
-1.77024836809339,2.86131942742209,0.0402746081817895,-1.77009602769041,1.96939572858592
-2.0664745845638,1.7099926702935,0.0402920041233301,-1.78058548563228,1.99037464446966
0.0613806832150203,2.15107382894134,0.0403397956397384,-1.79107494357415,2.0113535603534
-1.86605849984243,2.15023059990562,0.0423161366488785,-1.80156440151602,2.03233247623714
-2.60209720827276,1.58334923478683,0.0508303374517709,-1.81205385945789,2.05331139212088
-0.963465617669276,2.88028106325364,0.0508356799837202,-1.82254331739975,2.07429030800461
-3.10900731581476,-2.07648794874891,0.0543746848125011,-1.83303277534162,2.09526922388835
2.82020712958924,1.76855448352599,0.0549969207495451,-1.84352223328349,2.11624813977209
-1.13197972509533,-0.246990032067272,0.057137930765748,-1.85401169122536,2.13722705565583
-1.62814353719039,-3.11497950677308,0.0585636652540416,-1.86450114916723,2.15820597153957
-1.68141733853511,-2.52397140081006,0.0593435203190893,-1.8749906071091,2.1791848874233
-0.647574823522135,0.514818716389867,0.0595835624262691,-1.88548006505097,2.20016380330704
-0.587473583448482,2.89291339326318,0.0628023543395102,-1.89596952299284,2.22114271919078
-1.92725437686337,-2.96931779220397,0.0631638281047344,-1.90645898093471,2.24212163507452
-2.4033198919956,0.674583353307864,0.0632322439923882,-1.91694843887658,2.26310055095826
-2.84024198306692,0.843592159949081,0.064346058992669,-1.92743789681845,2.28407946684199
-2.63802906728596,2.36950221961762,0.0672068987041712,-1.93792735476031,2.30505838272573
-2.68128560433255,1.49884900514794,0.0685240502934903,-1.94841681270218,2.32603729860947
-2.68028331281146,2.00744851932508,0.0688065588474274,-1.95890627064405,2.34701621449321
-0.424102112635033,-2.7462543735007,0.06895811134018,-1.96939572858592,2.36799513037695
-2.26106274262865,3.04780719798132,0.0735275777988136,-1.97988518652779,2.38897404626069
-1.97908585140187,-1.85954768873435,0.0739766666665673,-1.99037464446966,2.40995296214442
-1.29342541641239,-2.36896853175843,0.0756151813548058,-2.00086410241153,2.43093187802816
-2.03450513957378,1.68389636518901,0.0788684145081788,-2.0113535603534,2.4519107939119
-2.88413228754081,1.10200821478814,0.0793820810504258,-2.02184301829527,2.47288970979564
-3.09039777948488,1.99136815200624,0.0833613206632435,-2.03233247623714,2.49386862567938
-1.79639404998072,2.81623517791811,0.086691883392632,-2.04282193417901,2.51484754156311
