"","t","","",""
"1",-0.16862243754902,1.02089637733766,-0.129156427764617,-0.159837512581479
"2",-0.16862243754902,1.00228618266005,-0.0642472967682848,-0.0212102996023691
"3",-0.16862243754902,1.06468533576555,-0.365162279621277,0.0145386978781228
"4",-0.16862243754902,1.01681206087469,-0.0177108537430171,-0.183284185896998
"5",-0.16862243754902,1.01450533028333,-0.0801854934066246,0.150968049005188
"6",-0.16862243754902,1.05416151715471,-0.183125052571458,0.278786153477197
"7",-0.16862243754902,1.05406467602467,-0.324812871747764,-0.0744912047825902
"8",-0.16862243754902,1.04798942875389,-0.246170312735836,-0.194118571773633
"9",-0.16862243754902,1.00274425770781,-0.0516706973775301,-0.0531618791853019
"10",-0.16862243754902,1.03435703751452,0.224278610830363,-0.139977090196259
"11",-0.16862243754902,1.01240798753696,-0.0566440239612456,0.147517415168881
"12",-0.16862243754902,1.02365249235914,-0.213067527617079,-0.0496654184339222
"13",-0.16862243754902,1.00042946170973,0.0291577408399846,0.00298898074965281
"14",-0.16862243754902,1.01112638271306,-0.0154682789984665,-0.148786068444663
"15",-0.16862243754902,1.04216693448639,-0.0292311857125981,-0.291988796221008
"16",-0.16862243754902,1.05666881841384,-0.321365207095271,-0.115210222969617
"17",-0.16862243754902,1.09842585597867,-0.0947938819423985,-0.444469887651304
"18",-0.16862243754902,1.00954468225677,-0.0793507009668595,-0.113507408255973
"19",-0.16862243754902,1.0653059606082,-0.0750719254934763,-0.35950103714741
"20",-0.16862243754902,1.08281380973947,-0.28150796571315,-0.30535063746871
"21",-0.16862243754902,1.04301347060379,-0.237626527349509,-0.177230734808561
"22",-0.16862243754902,1.01267612837077,-0.156452352727254,-0.0321807752876551
"23",-0.16862243754902,1.028926089411,0.19018311402545,0.15006425493833
"24",-0.16862243754902,1.05175340129104,-0.3146227874575,0.0848393702224115
"25",-0.16862243754902,1.03180972299444,-0.115456186093544,-0.226497623737206
"26",-0.16862243754902,1.03683476494944,-0.273635246584154,0.0122507809785245
"27",-0.16862243754902,1.00628586816036,-0.0108811342843544,0.111771415737329
"28",-0.16862243754902,1.03684177579619,-0.260249768705817,-0.0855039526850039
"29",-0.16862243754902,1.04684434553668,-0.303864354870053,0.0595779961187242
"30",-0.16862243754902,1.00516003119206,-0.0108905692831067,-0.101133989374096
"31",-0.16862243754902,1.03349207937023,-0.028674030657145,-0.25939097533814
"32",-0.16862243754902,1.02263151535185,-0.0606217663065578,-0.205183375644089
"33",-0.16862243754902,1.02815638995565,-0.0853660049209983,-0.223199926994733
"34",-0.16862243754902,1.00711393912002,-0.0243797033539382,-0.116979128199108
"35",-0.16862243754902,1.01282509700552,0.144192366013872,-0.0708748101059987
"36",-0.16862243754902,1.01511860453019,-0.158753500558622,-0.0725472764733124
"37",-0.16862243754902,1.01051245307373,-0.0879063155391317,0.115792476031124
"38",-0.16862243754902,1.03179548802641,-0.0578552272668489,-0.247496872282357
"39",-0.16862243754902,1.06113245983455,-0.321855549409544,-0.149703382155505
"40",-0.16862243754902,1.14095989194679,-0.208978183391035,-0.508052747160979
"41",-0.16862243754902,1.03856949292364,-0.280010529796739,0.0148558013792763
"42",-0.16862243754902,1.09669229257368,-0.297201351945845,-0.338238585900658
"43",-0.16862243754902,1.00864557714124,0.0679214079626471,-0.112927333391719
"44",-0.16862243754902,1.06041748262001,-0.352300427747731,-0.019226181495941
"45",-0.16862243754902,1.03054113050615,-0.199819611583099,-0.148617443430021
"46",-0.16862243754902,1.02884700239206,-0.218898987395726,-0.103001881770455
"47",-0.16862243754902,1.02455118116301,-0.150747640508643,0.164256724987416
"48",-0.16862243754902,1.00685266492235,0.032533359240342,-0.112667073263557
"49",-0.16862243754902,1.00191320344081,-0.0207320028554937,-0.0583116736737226
"50",-0.16862243754902,1.01567311287297,-0.127731546096751,-0.123598237628189
"51",-0.16862243754902,1.02991987547209,-0.201925972153728,-0.141282878163697
"52",-0.16862243754902,1.00308674297907,0.0669846358758626,-0.0411834007450953
"53",-0.16862243754902,1.01616617047603,-0.172415438835081,-0.0535406618490206
"54",-0.16862243754902,1.01359612597009,-0.146012340300765,-0.0778299624916948
"55",-0.16862243754902,1.02445973896361,-0.0812577185685112,-0.207159213964618
"56",-0.16862243754902,1.07467734371747,-0.354948644259562,-0.170125991658946
"57",-0.16862243754902,1.03065510764473,-0.110705826641631,-0.22359376302072
"58",-0.16862243754902,1.04655444911458,-0.305972301459646,0.0407083001487799
"59",-0.16862243754902,1.00567152538854,0.0415435304119628,-0.0982311155297902
"60",-0.16862243754902,1.03030534414648,-0.247856863899899,-0.00980189749541108
"61",-0.16862243754902,1.01886923367196,-0.0683102448202027,-0.182833874804125
"62",-0.16862243754902,1.10096329657207,-0.432378440581859,-0.158647611135005
"63",-0.16862243754902,1.07239682603663,-0.141438317401039,-0.360596942394429
"64",-0.16862243754902,1.00206713612336,-0.0391458629739608,0.0510504330097928
"65",-0.16862243754902,1.03245066728876,0.0837632068465334,-0.242771714917112
"66",-0.16862243754902,1.06920932222942,-0.370565204703937,0.0767463602069756
"67",-0.16862243754902,1.14043814503298,-0.537908948007718,-0.106080753671361
"68",-0.16862243754902,1.06580534033705,-0.238003305176407,-0.281594478312498
"69",-0.16862243754902,1.00847729525741,0.0687285932227142,-0.110918147853858
"70",-0.16862243754902,1.04263330763559,-0.171429352227921,-0.240200315124366
"71",-0.16862243754902,1.02637414586251,0.0446438477617024,-0.226827719099809
"72",-0.16862243754902,1.07650252650401,-0.19138676306378,-0.349612351746166
"73",-0.16862243754902,1.00513442401634,0.0536817732716722,-0.0861015537668972
"74",-0.16862243754902,1.00110809552111,0.0429953008035741,-0.0192047657290711
"75",-0.16862243754902,1.00810860938959,0.0301408656283492,-0.12399393753155
"76",-0.16862243754902,1.01617230084717,-0.174725388597254,-0.0455761295918209
"77",-0.16862243754902,1.0097412560951,-0.139697615868986,-0.00787276197009948
"78",-0.16862243754902,1.07377742105472,-0.385627323867941,-0.0654944047486104
"79",-0.16862243754902,1.01258069722365,0.137160725819236,-0.080663521387791
"80",-0.16862243754902,1.02419874428855,0.0151699528989318,-0.220800680096957
"81",-0.16862243754902,1.02135377143614,-0.152205470570695,-0.141410824038283
"82",-0.16862243754902,1.01010127680984,-0.133522257049042,0.0497634030728742
"83",-0.16862243754902,1.01522060231037,-0.174997500334411,0.00698185019409721
"84",-0.16862243754902,1.05947239564133,-0.295083854951957,-0.188168211110876
"85",-0.16862243754902,1.06263934055952,0.0629868106958436,-0.353885616807384
"86",-0.16862243754902,1.07827835516259,-0.402793747973842,-0.0210097074070062
"87",-0.16862243754902,1.10256216119388,-0.241346596086766,-0.396730563296868
"88",-0.16862243754902,1.030287484421,-0.23719364308533,-0.0723289446519133
"89",-0.16862243754902,1.01690416354654,-0.167698431582564,0.0772742769816707
"90",-0.16862243754902,1.0235900971357,-0.0689296887243018,-0.207329170563721
"91",-0.16862243754902,1.01761564348749,-0.107676704553866,-0.154749233170587
"92",-0.16862243754902,1.02378575342108,-0.206345794196842,-0.0745565699670043
"93",-0.16862243754902,1.13302919167718,-0.293302508754321,-0.444667052468555
"94",-0.16862243754902,1.00342060122129,-0.0716390087906914,0.0414819885586965
"95",-0.16862243754902,1.05091818424281,-0.241263210732963,0.2149909140383
"96",-0.16862243754902,1.00668111830952,-0.114205997792106,0.0190752202926058
"97",-0.16862243754902,1.00351479143413,-0.0430216662170415,-0.0720491003621507
"98",-0.16862243754902,1.08881506005938,-0.187420274698669,-0.387803913910097
"99",-0.16862243754902,1.00219808508167,-0.0463865230556669,0.0474267036612769
"100",-0.16862243754902,1.04832556920682,-0.314478420832009,0.00947744078404245
"101",-0.16862243754902,1.04594645268385,-0.19412280677651,-0.237319021090055
"102",-0.16862243754902,1.00877392837961,-0.00988583627627577,-0.132389987610658
"103",-0.16862243754902,1.06184628311171,-0.230117106697747,-0.273063447138608
"104",-0.16862243754902,1.03141941375855,-0.0172808132145913,-0.252046385756011
"105",-0.16862243754902,1.03401674757719,-0.257747970474447,-0.0525035045155449
"106",-0.16862243754902,1.02378565346755,0.0527614311565959,-0.212963132086956
"107",-0.16862243754902,1.01537500455517,-0.000711648611761016,-0.176028104096067
"108",-0.16862243754902,1.04785805217671,-0.294188513579961,-0.107049595931929
"109",-0.16862243754902,1.0105391662906,-0.0220605149786198,-0.143884468537045
"110",-0.16862243754902,1.04946847049178,-0.265776070288119,-0.175348655593807
"111",-0.16862243754902,1.02733947628818,-0.230197807732116,-0.049349456485313
"112",-0.16862243754902,1.11352693118428,-0.486486799657156,-0.0572085678200744
"113",-0.16862243754902,1.02021104010087,-0.0825172549293998,-0.184449095911602
"114",-0.16862243754902,1.00962048238547,-0.0477138223834565,-0.130602104140151
"115",-0.16862243754902,1.02458045808401,-0.156848008863308,-0.158631072628445
"116",-0.16862243754902,1.00882331735507,-0.0846743582334579,-0.102736257947432
"117",-0.16862243754902,1.04440069207079,-0.189473804100548,-0.234248763406789
"118",-0.16862243754902,1.08020165452215,-0.16982931059007,-0.371474924721561
"119",-0.16862243754902,1.02061153539907,-0.152236522528832,-0.135911542548711
"120",-0.16862243754902,1.01155001546683,-0.142479068784646,-0.0541585519489078
"121",-0.16862243754902,1.00958330230082,0.0614062283196887,-0.124449666163417
"122",-0.16862243754902,1.01879275279329,-0.088991537114842,-0.173260438260082
"123",-0.16862243754902,1.01020827498148,-0.094505171025232,-0.107654686338059
"124",-0.16862243754902,1.04870773876245,-0.301278726904476,0.0949686793372469
"125",-0.16862243754902,1.04956555024387,-0.237841434963132,-0.212177510762558
"126",-0.16862243754902,1.01462888817449,-0.168155449219605,-0.0345763736669178
"127",-0.16862243754902,1.03343736864128,0.0745405682683929,-0.249872964897037
"128",-0.16862243754902,1.08925845431274,-0.15423290909309,-0.403356157811514
"129",-0.16862243754902,1.01333976003662,0.117728213304185,-0.114006741306299
